chromosome1	x1	x2	chromosome2	y1	y2	color	observed	loopId	FDR	EnrichmentScore	distance	-log10(binomal_p-value)	-log10(poisson_p-value)	-log10(hypergeometric_p-value)
chr13	31236269	31237057	chr13	31423937	31424652	"0,255,255"	10	chr13-chr13-143	0.0	5.882352941176471	187631.5	5.72709071762	14.3223485268	26.834501566
chr13	33610041	33610837	chr13	33723886	33724115	"0,255,255"	5	chr13-chr13-144	0.0	inf	113561.5	300.0	300.0	14.3532756752
chr13	45807424	45807829	chr13	46126614	46126744	"0,255,255"	5	chr13-chr13-15	0.0	inf	319052.5	300.0	300.0	14.8889900301
chr13	33930990	33932219	chr13	34076581	34077426	"0,255,255"	7	chr13-chr13-152	0.0	4.8999999999999995	145399.0	5.09060215708	10.7404047817	19.732222223
chr13	37108994	37109563	chr13	37601885	37603351	"0,255,255"	7	chr13-chr13-153	0.0	5.25	493339.5	5.16906781172	11.4111842842	16.9522961134
chr13	102580330	102580826	chr13	102847384	102848373	"0,255,255"	9	chr13-chr13-154	0.0	5.8499999999999996	267300.5	5.01601987765	11.9285943756	20.6997880369
chr13	101514476	101516045	chr13	101756840	101758559	"0,255,255"	21	chr13-chr13-155	0.0	6.2999999999999998	242439.0	15.3628357206	30.8131265607	46.9890078368
chr13	101785731	101786241	chr13	101940920	101942247	"0,255,255"	7	chr13-chr13-159	0.0	7.0	155597.5	5.2462194752	13.5032066733	15.3846116733
chr13	44050467	44051054	chr13	44438032	44438367	"0,255,255"	5	chr13-chr13-16	0.0	3.125	387439.0	5.25986102137	7.59265657939	11.1862076775
chr13	66689763	66691521	chr13	67224133	67224623	"0,255,255"	6	chr13-chr13-162	0.0	inf	533736.0	300.0	300.0	15.2807841745
chr13	60473248	60475148	chr13	60616763	60618345	"0,255,255"	7	chr13-chr13-164	0.0	4.375	143356.0	8.04386144174	11.4111842842	18.9156625769
chr13	45046120	45050863	chr13	45308828	45309954	"0,255,255"	14	chr13-chr13-172	0.0	11.199999999999999	260899.5	6.9195844496	24.9809340303	31.6040727299
chr13	49300718	49302024	chr13	49436133	49439816	"0,255,255"	11	chr13-chr13-174	0.0	11.0	136603.5	7.97988801514	24.3647638646	26.2801080071
chr13	45340127	45341549	chr13	45393621	45394414	"0,255,255"	5	chr13-chr13-178	0.0	5.0	53179.5	6.15428979713	8.60241602661	15.9948749986
chr13	41385248	41387657	chr13	41652898	41653148	"0,255,255"	5	chr13-chr13-185	0.0	inf	266570.5	300.0	300.0	14.615119767
chr13	77491830	77494084	chr13	77564388	77565881	"0,255,255"	10	chr13-chr13-186	0.0	3.75	72177.5	10.0198567674	14.5816947693	30.3108734406
chr13	77779455	77780404	chr13	78120491	78124792	"0,255,255"	10	chr13-chr13-189	0.0	10.0	342712.0	6.49168572957	20.5549532494	25.5611545848
chr13	73287874	73289172	chr13	73324952	73325898	"0,255,255"	5	chr13-chr13-191	0.0	3.75	36902.0	5.3011069557	7.59265657939	16.0156450123
chr13	112941506	112945957	chr13	113026286	113030082	"0,255,255"	16	chr13-chr13-195	0.0	8.9756097560975618	84452.5	5.51673251494	19.6835507475	37.6936027731
chr13	113951004	113951569	chr13	114225261	114227988	"0,255,255"	20	chr13-chr13-196	0.0	20.0	275338.0	14.0140056353	44.4274040992	48.4504777556
chr13	111066489	111068196	chr13	111223026	111224628	"0,255,255"	5	chr13-chr13-197	0.0	3.8888888888888884	156484.5	5.26196661234	7.34050571128	13.6720972437
chr13	24053379	24054457	chr13	24216007	24220521	"0,255,255"	19	chr13-chr13-199	0.0	11.4	164346.0	21.5319672944	41.8252922971	51.9382520694
chr13	110683209	110683431	chr13	110819618	110819721	"0,255,255"	5	chr13-chr13-20	0.0	4.166666666666667	136349.5	5.76901516001	8.21012415589	14.862817554
chr13	29768935	29773504	chr13	30112666	30116825	"0,255,255"	22	chr13-chr13-200	0.0	7.1351351351351351	343526.0	10.1662077671	30.7039791638	47.1979874645
chr13	25574321	25575399	chr13	26070474	26072245	"0,255,255"	5	chr13-chr13-204	0.0	5.0	496499.5	5.75464563147	9.08335086323	15.7764628003
chr13	24019694	24020666	chr13	24219066	24220534	"0,255,255"	6	chr13-chr13-212	0.0	3.5999999999999996	199620.0	5.63431474413	8.89452432437	15.5925141633
chr13	26707378	26709013	chr13	26872698	26874701	"0,255,255"	8	chr13-chr13-217	0.0	4.0	165504.0	6.24350258668	12.6441029292	23.9566277078
chr13	20495203	20495717	chr13	20711604	20713489	"0,255,255"	6	chr13-chr13-218	0.0	6.0	217086.5	7.39100349944	12.0057695444	12.7816847439
chr13	110455995	110456377	chr13	110593623	110593849	"0,255,255"	6	chr13-chr13-22	0.0	5.1428571428571423	137550.0	6.87378029953	9.81278557873	15.7663070188
chr13	95187735	95195376	chr13	95404092	95406512	"0,255,255"	44	chr13-chr13-221	0.0	39.600000000000001	213746.5	36.1096661709	98.4670626696	89.6140693965
chr13	99914279	99917181	chr13	100513452	100515335	"0,255,255"	23	chr13-chr13-229	0.0	6.8999999999999995	598663.5	13.1866454869	31.7315381593	41.9558644789
chr13	99175497	99178174	chr13	99434526	99437949	"0,255,255"	17	chr13-chr13-233	0.0	8.5	259402.0	17.2046779175	33.2313482502	30.5692495001
chr13	99916463	99918340	chr13	100233174	100235884	"0,255,255"	27	chr13-chr13-234	0.0	7.1632653061224492	317127.5	10.854296112	36.6068302251	49.281565027
chr13	99656387	99656665	chr13	100513385	100515131	"0,255,255"	5	chr13-chr13-236	0.0	inf	857732.0	300.0	300.0	11.7706884829
chr13	95493945	95494430	chr13	95659379	95661364	"0,255,255"	8	chr13-chr13-238	0.0	inf	166184.0	300.0	300.0	21.7207305791
chr13	91076965	91078409	chr13	91247579	91248802	"0,255,255"	6	chr13-chr13-239	0.0	5.0	170503.5	6.71213909919	10.2107481356	15.2688558979
chr13	95620737	95624253	chr13	95832550	95834470	"0,255,255"	11	chr13-chr13-240	0.0	4.4000000000000004	211015.0	11.8704815015	15.3693949738	27.2435146705
chr13	95191128	95192193	chr13	95380578	95384420	"0,255,255"	7	chr13-chr13-241	0.0	3.5	190838.5	5.71038566551	8.98383810481	13.5697764584
chr13	84916511	84919970	chr13	85804374	85808748	"0,255,255"	22	chr13-chr13-247	0.0	6.567164179104477	888320.5	10.4388800219	25.1552753348	47.0646961408
chr13	81640083	81641978	chr13	81872522	81872754	"0,255,255"	6	chr13-chr13-250	0.0	inf	231607.5	300.0	300.0	18.0667007732
chr13	84917041	84917746	chr13	85815505	85819239	"0,255,255"	14	chr13-chr13-253	0.0	14.0	899978.5	8.39812215574	32.2728702707	31.0129346917
chr13	57627604	57628023	chr13	58959617	58961223	"0,255,255"	5	chr13-chr13-258	0.0	inf	1332606.5	300.0	300.0	17.2329769603
chr13	51896270	51896782	chr13	51922804	51924384	"0,255,255"	5	chr13-chr13-259	0.0	inf	27068.0	300.0	300.0	14.484571453
chr13	27830002	27830470	chr13	27984344	27984524	"0,255,255"	10	chr13-chr13-26	0.0	8.3333333333333339	154198.0	6.77806711104	18.8019339216	25.0288677548
chr13	52664303	52666034	chr13	52967418	52969200	"0,255,255"	6	chr13-chr13-260	0.0	3.75	303140.5	5.36029855633	9.46855140564	13.8345315469
chr13	36282344	36283543	chr13	36474850	36477060	"0,255,255"	9	chr13-chr13-264	0.0	6.9999999999999991	193011.5	5.12837016854	15.0067438523	20.692445152
chr13	36282980	36283090	chr13	36734664	36736402	"0,255,255"	6	chr13-chr13-266	0.0	inf	452498.0	300.0	300.0	15.9337558924
chr13	26184536	26184933	chr13	26496702	26497346	"0,255,255"	8	chr13-chr13-27	0.0	5.8181818181818183	312289.5	7.57548681962	12.3168173059	22.7580686014
chr13	35977622	35979651	chr13	36272258	36276047	"0,255,255"	15	chr13-chr13-270	0.0	7.5	295516.0	8.92260386377	22.0696961511	35.2078833206
chr13	33226919	33228925	chr13	33312160	33312411	"0,255,255"	6	chr13-chr13-271	0.0	inf	84363.5	300.0	300.0	16.294190584
chr13	36418812	36422071	chr13	36474496	36477308	"0,255,255"	7	chr13-chr13-274	0.0	3.1111111111111112	55460.5	8.81195481518	11.0569121889	16.2335782991
chr13	31159968	31162867	chr13	31199401	31200757	"0,255,255"	5	chr13-chr13-276	0.0	5.0	38661.5	7.34620700704	9.08335086323	15.6939463347
chr13	102591654	102593395	chr13	102724832	102726685	"0,255,255"	7	chr13-chr13-278	0.0	4.2000000000000002	133234.0	7.4090898542	10.7404047817	16.5994069439
chr13	100572256	100573286	chr13	101127792	101128295	"0,255,255"	5	chr13-chr13-285	0.0	5.0	555272.5	6.74930690918	9.08335086323	12.7647359048
chr13	108321746	108323564	chr13	108507221	108508597	"0,255,255"	6	chr13-chr13-287	0.0	3.333333333333333	185254.0	5.61728608048	9.16535310649	14.8880597187
chr13	49301107	49301571	chr13	49607157	49607322	"0,255,255"	5	chr13-chr13-3	0.0	5.0	305900.5	5.61230935415	8.60241602661	12.6250085821
chr13	26947003	26947554	chr13	27359111	27359806	"0,255,255"	10	chr13-chr13-30	0.0	4.5	412180.0	7.37406673328	13.6283653833	21.338220823
chr13	20181867	20182804	chr13	20489176	20489647	"0,255,255"	13	chr13-chr13-32	0.0	7.0	307076.0	9.21217746105	21.3654259819	33.4992306943
chr13	25005290	25005458	chr13	25037382	25037623	"0,255,255"	5	chr13-chr13-33	0.0	4.166666666666667	32128.5	5.42082823321	8.21012415589	13.6720972437
chr13	44483708	44484140	chr13	44969632	44970135	"0,255,255"	9	chr13-chr13-4	0.0	4.8461538461538458	485959.5	8.42740239919	13.5850551166	22.0518801548
chr13	99656248	99656385	chr13	99916609	99916762	"0,255,255"	7	chr13-chr13-45	0.0	3.8888888888888888	260369.0	8.43525363148	11.0569121889	13.8826308528
chr13	98445413	98445810	chr13	98672963	98673267	"0,255,255"	5	chr13-chr13-48	0.0	3.75	227503.5	5.57147783683	7.59265657939	12.2483512414
chr13	95296655	95296864	chr13	95380508	95381140	"0,255,255"	9	chr13-chr13-49	0.0	9.0	84064.5	8.20898461338	20.8583096613	21.7871236619
chr13	52343107	52344184	chr13	52450557	52450978	"0,255,255"	12	chr13-chr13-57	0.0	9.3333333333333321	107122.0	7.93568834245	21.2654977489	35.3322908139
chr13	51895959	51896980	chr13	52127847	52127943	"0,255,255"	7	chr13-chr13-59	0.0	7.0	231425.5	9.66626270902	15.6028196636	17.8868245625
chr13	43908380	43909147	chr13	44471086	44471997	"0,255,255"	14	chr13-chr13-6	0.0	7.0	562778.0	7.72200955875	19.2361126804	31.1946196922
chr13	39942925	39943279	chr13	40682955	40683292	"0,255,255"	6	chr13-chr13-61	0.0	3.333333333333333	740021.5	5.79149952452	9.16535310649	12.9655982451
chr13	30132450	30132790	chr13	30158677	30159310	"0,255,255"	7	chr13-chr13-62	0.0	3.8181818181818183	26373.5	5.91676426487	10.4544504766	19.5255024029
chr13	108609541	108609656	chr13	108894996	108895851	"0,255,255"	5	chr13-chr13-68	0.0	inf	285825.0	300.0	300.0	12.099575642
chr13	101144879	101145001	chr13	101757451	101757928	"0,255,255"	6	chr13-chr13-70	0.0	inf	612749.5	300.0	300.0	14.4890084462
chr13	69537431	69538118	chr13	70567516	70568820	"0,255,255"	11	chr13-chr13-72	0.0	9.0	1030393.5	8.86128755112	18.1896120346	29.1125316274
chr13	41074484	41076004	chr13	41222012	41222670	"0,255,255"	8	chr13-chr13-75	0.0	6.8571428571428568	147097.0	5.26924106667	13.8717484275	21.3188567275
chr13	43905593	43905720	chr13	44437005	44438131	"0,255,255"	5	chr13-chr13-78	0.0	inf	531911.5	300.0	300.0	10.7572699949
chr13	43908335	43908661	chr13	44436515	44439047	"0,255,255"	12	chr13-chr13-79	0.0	4.7999999999999998	529283.0	13.1616524377	18.6273500169	24.5484196051
chr13	45047460	45047777	chr13	45393674	45394300	"0,255,255"	5	chr13-chr13-81	0.0	4.2857142857142856	346368.5	5.66135570798	7.87900369691	11.9325473866
chr13	45047259	45048249	chr13	45280974	45281385	"0,255,255"	10	chr13-chr13-83	0.0	10.0	233425.5	8.43500200305	18.8019339216	21.9336420594
chr13	49847352	49849061	chr13	49935588	49936613	"0,255,255"	8	chr13-chr13-88	0.0	4.2666666666666666	87894.0	5.05980381842	11.2546477837	19.3299567855
chr13	44483701	44484690	chr13	44879413	44879843	"0,255,255"	5	chr13-chr13-90	0.0	5.0	395432.5	6.45805093688	9.08335086323	12.8632805686
chr13	79423317	79425408	chr13	79540694	79543377	"0,255,255"	24	chr13-chr13-92	0.0	10.064516129032258	117673.0	13.4015001818	36.1292400171	63.7714495103
chr13	73721961	73723342	chr13	75257997	75258328	"0,255,255"	6	chr13-chr13-93	0.0	inf	1535511.0	300.0	300.0	20.0108012574
chr13	75869714	75870506	chr13	76473567	76474054	"0,255,255"	7	chr13-chr13-94	0.0	4.0	603700.5	8.61395004523	11.8133318172	16.5156837139
chr16	30844645	30844907	chr16	30921506	30922314	"0,255,255"	6	chr16-chr16-1	0.0	inf	77134.0	300.0	300.0	15.3117841661
chr16	75464598	75465069	chr16	75491706	75492432	"0,255,255"	9	chr16-chr16-100	0.0	5.625	27235.5	7.7443754394	15.4632109415	18.2857194242
chr16	77675626	77675990	chr16	78002934	78003228	"0,255,255"	7	chr16-chr16-101	0.0	5.0909090909090908	327273.0	5.21319030191	10.4544504766	17.1462671287
chr16	20849600	20850430	chr16	21083943	21084071	"0,255,255"	6	chr16-chr16-104	0.0	inf	233992.0	300.0	300.0	16.5532825823
chr16	23735241	23735652	chr16	24036276	24036889	"0,255,255"	10	chr16-chr16-105	0.0	5.5555555555555554	301136.0	10.6822303867	17.0528589639	23.3875454816
chr16	24042151	24042674	chr16	24504257	24505380	"0,255,255"	15	chr16-chr16-107	0.0	8.793103448275863	462406.0	5.15409545429	20.2985399141	29.5835896492
chr16	85441080	85441733	chr16	85557327	85558105	"0,255,255"	8	chr16-chr16-11	0.0	6.0	116309.5	6.14977755793	12.0183642411	18.5036447108
chr16	23801493	23801673	chr16	24036682	24037003	"0,255,255"	10	chr16-chr16-110	0.0	5.454545454545455	235259.5	9.79703891978	16.18924745	25.853176844
chr16	22680820	22680896	chr16	23060844	23061302	"0,255,255"	5	chr16-chr16-112	0.0	inf	380215.0	300.0	300.0	13.6828051786
chr16	22205596	22206358	chr16	22296720	22297475	"0,255,255"	15	chr16-chr16-113	0.0	6.5217391304347831	91120.5	11.8821599672	21.7841869288	34.5966142022
chr16	29700625	29700729	chr16	30031911	30032512	"0,255,255"	5	chr16-chr16-118	0.0	inf	331534.5	300.0	300.0	12.1726761194
chr16	86563850	86564088	chr16	87056091	87057378	"0,255,255"	13	chr16-chr16-12	0.0	6.5	492765.5	12.0488491096	25.7025070042	28.0502284702
chr16	29729193	29729469	chr16	29790282	29790675	"0,255,255"	5	chr16-chr16-122	0.0	3.5714285714285716	61147.5	5.50490952655	7.87900369691	14.6382316597
chr16	57300518	57301111	chr16	57416942	57418417	"0,255,255"	35	chr16-chr16-125	0.0	18.229166666666668	116865.0	13.5690392511	51.3734232883	67.6092410225
chr16	55464789	55465704	chr16	55542434	55544204	"0,255,255"	53	chr16-chr16-127	0.0	25.054545454545455	78072.5	6.20092737317	83.6261184688	99.3695268826
chr16	57590067	57592546	chr16	57648047	57649623	"0,255,255"	115	chr16-chr16-128	0.0	23.215962441314556	57528.5	14.3069166225	151.619485262	168.93712886
chr16	56514015	56514246	chr16	56600276	56600687	"0,255,255"	7	chr16-chr16-138	0.0	5.5999999999999996	86351.0	7.78301584859	12.8286342758	16.4141269616
chr16	85821226	85821770	chr16	85987620	85988227	"0,255,255"	10	chr16-chr16-14	0.0	5.2631578947368425	166425.5	6.88851857016	13.8471871035	23.4640104263
chr16	56673866	56674203	chr16	56701962	56702325	"0,255,255"	8	chr16-chr16-140	0.0	4.3076923076923075	28109.0	5.17920516047	11.744122377	19.2249791753
chr16	56332431	56333060	chr16	56356344	56357189	"0,255,255"	12	chr16-chr16-142	0.0	5.6000000000000005	24021.0	10.1082829311	18.6273500169	31.8571280216
chr16	50264983	50265438	chr16	50806273	50806385	"0,255,255"	5	chr16-chr16-146	0.0	5.0	541118.5	7.34076914679	10.5812677838	12.9001907917
chr16	57300605	57300801	chr16	57418856	57419669	"0,255,255"	10	chr16-chr16-148	0.0	4.0	118559.5	8.58904425842	16.5992293314	19.3233697884
chr16	57300313	57301379	chr16	57422294	57423213	"0,255,255"	30	chr16-chr16-152	0.0	7.7922077922077921	121907.5	9.3737635709	36.1524303019	57.9414913388
chr16	8660775	8661375	chr16	8791629	8792354	"0,255,255"	7	chr16-chr16-163	0.0	5.0909090909090908	130916.5	5.66379132436	10.4544504766	18.6485084692
chr16	8567781	8567995	chr16	8791672	8792410	"0,255,255"	6	chr16-chr16-170	0.0	6.0	224153.0	5.62830611698	12.0057695444	13.4249099625
chr16	3003621	3003918	chr16	3031700	3031965	"0,255,255"	5	chr16-chr16-171	0.0	4.2857142857142856	28063.0	5.29922652073	7.87900369691	13.4727932274
chr16	2003746	2004098	chr16	2140777	2140805	"0,255,255"	5	chr16-chr16-174	0.0	inf	136869.0	300.0	300.0	13.4071906711
chr16	2721231	2721741	chr16	2868525	2868737	"0,255,255"	5	chr16-chr16-179	0.0	5.0	147145.0	5.68993587617	9.08335086323	13.3874207306
chr16	10521550	10522330	chr16	10737159	10737343	"0,255,255"	6	chr16-chr16-181	0.0	inf	215311.0	300.0	300.0	13.5113301125
chr16	10732972	10733852	chr16	10737313	10737354	"0,255,255"	5	chr16-chr16-190	0.0	inf	3921.5	300.0	300.0	17.2673084142
chr16	10514394	10515016	chr16	10736582	10737324	"0,255,255"	14	chr16-chr16-192	0.0	6.6956521739130439	222248.0	8.07243453654	19.9694021727	31.8601397159
chr16	11532364	11532408	chr16	11714739	11714856	"0,255,255"	6	chr16-chr16-195	0.0	4.0	182411.5	6.02996711176	10.2107481356	15.244740709
chr16	19388805	19389779	chr16	19502423	19503439	"0,255,255"	14	chr16-chr16-198	0.0	7.3043478260869561	113639.0	6.84921480423	19.9694021727	34.0321043291
chr16	30445391	30445746	chr16	30449900	30450055	"0,255,255"	5	chr16-chr16-2	0.0	5.0	4409.0	5.02192384315	8.60241602661	16.2924782011
chr16	46853894	46854505	chr16	46908732	46909253	"0,255,255"	9	chr16-chr16-203	0.0	5.0	54793.0	5.94308890605	12.3326081655	23.2340373243
chr16	46947952	46948072	chr16	47019182	47019840	"0,255,255"	5	chr16-chr16-205	0.0	inf	71499.0	300.0	300.0	13.751225285
chr16	30983923	30985549	chr16	31094779	31095961	"0,255,255"	7	chr16-chr16-206	0.0	3.8888888888888888	110634.0	8.42042759758	11.0569121889	16.9674167836
chr16	30429977	30431156	chr16	30628826	30629830	"0,255,255"	7	chr16-chr16-207	0.0	3.5	198761.5	7.50620401927	10.7404047817	14.5699831969
chr16	85420107	85422231	chr16	85610201	85612316	"0,255,255"	33	chr16-chr16-210	0.0	16.923076923076923	190089.5	5.82327730033	40.8282410279	52.3037421441
chr16	87461216	87461807	chr16	87634433	87636984	"0,255,255"	11	chr16-chr16-213	0.0	11.0	174197.0	14.0573695683	26.2977873204	20.9201264297
chr16	84924730	84925438	chr16	84950118	84952476	"0,255,255"	14	chr16-chr16-214	0.0	12.727272727272727	26213.0	5.64576766104	20.2356247744	30.5991050603
chr16	84622098	84623566	chr16	84725581	84726269	"0,255,255"	9	chr16-chr16-216	0.0	5.2105263157894735	103093.0	5.65420673366	12.1251802977	17.0714520568
chr16	87416270	87418021	chr16	87634932	87636778	"0,255,255"	21	chr16-chr16-224	0.0	10.216216216216218	218709.5	6.2820995236	28.9294360125	43.1830807353
chr16	81205027	81205270	chr16	81722547	81723515	"0,255,255"	6	chr16-chr16-227	0.0	6.0	517882.5	5.24907087952	14.861054688	13.431399606
chr16	82629787	82631092	chr16	82639720	82639980	"0,255,255"	7	chr16-chr16-229	0.0	7.0	9410.5	7.05030746007	17.7062303491	18.1988343074
chr16	86072870	86073167	chr16	86520078	86520815	"0,255,255"	11	chr16-chr16-23	0.0	8.25	447428.0	6.0975976119	19.6990059309	26.6782978487
chr16	85420889	85421024	chr16	85557633	85558421	"0,255,255"	6	chr16-chr16-232	0.0	inf	137070.5	300.0	300.0	13.1801270319
chr16	84622075	84623617	chr16	84737816	84738994	"0,255,255"	19	chr16-chr16-24	0.0	8.5	115559.0	5.91453892215	25.2259149262	35.2042003097
chr16	84753706	84754968	chr16	84951964	84953164	"0,255,255"	13	chr16-chr16-240	0.0	7.0416666666666661	198227.0	6.58218652725	17.9482640175	29.1362766259
chr16	85439038	85442484	chr16	85610221	85612061	"0,255,255"	22	chr16-chr16-247	0.0	9.5897435897435912	170380.0	10.8285694963	30.2092981811	39.5916119887
chr16	83825730	83826604	chr16	83878779	83879356	"0,255,255"	10	chr16-chr16-248	0.0	10.0	52900.5	5.71200375622	18.1364122048	25.9174598042
chr16	84672227	84672549	chr16	84738303	84738708	"0,255,255"	6	chr16-chr16-25	0.0	3.75	66117.5	7.04113484596	9.46855140564	13.3991402509
chr16	85440929	85441651	chr16	85563713	85564587	"0,255,255"	5	chr16-chr16-250	0.0	5.0	122860.0	5.50866018633	9.08335086323	11.3508948015
chr16	84754470	84754790	chr16	84970564	84971411	"0,255,255"	5	chr16-chr16-253	0.0	5.0	216357.5	6.53124754926	9.08335086323	10.6341372337
chr16	67815721	67817075	chr16	67864663	67865705	"0,255,255"	22	chr16-chr16-264	0.0	5.5	48786.0	18.1311161147	33.3295755918	40.3906620891
chr16	67992436	67993906	chr16	68039905	68041616	"0,255,255"	21	chr16-chr16-266	0.0	7.0	47589.5	6.53117894659	28.4576002295	44.0151925211
chr16	81723221	81723379	chr16	81730185	81730544	"0,255,255"	5	chr16-chr16-27	0.0	5.0	7064.5	5.43876439348	9.08335086323	11.9079510657
chr16	68396128	68397678	chr16	68520480	68521119	"0,255,255"	10	chr16-chr16-272	0.0	10.0	123896.5	10.4586838537	20.5549532494	21.0426168226
chr16	67520975	67521676	chr16	67562127	67563339	"0,255,255"	10	chr16-chr16-274	0.0	5.2380952380952381	41407.5	6.03194916386	13.4204143127	15.8884868198
chr16	66406183	66407111	chr16	66515652	66517094	"0,255,255"	13	chr16-chr16-283	0.0	7.6470588235294121	109726.0	8.43597332938	19.866972906	27.0391225006
chr16	68451055	68452320	chr16	68520626	68520992	"0,255,255"	6	chr16-chr16-287	0.0	6.0	69121.5	5.24932077527	13.0585962398	13.8404287175
chr16	68843503	68844281	chr16	68847427	68847616	"0,255,255"	5	chr16-chr16-288	0.0	inf	3629.5	300.0	300.0	13.4692635559
chr16	69709319	69710458	chr16	69754191	69755165	"0,255,255"	9	chr16-chr16-294	0.0	6.0	44789.5	5.08585138884	12.3326081655	23.0192376243
chr16	66894242	66895867	chr16	66977569	66978542	"0,255,255"	9	chr16-chr16-295	0.0	4.5	83001.0	9.13279101214	14.5988316904	14.9939699912
chr16	84511354	84512045	chr16	84726097	84726316	"0,255,255"	6	chr16-chr16-30	0.0	inf	214507.0	300.0	300.0	12.7866609404
chr16	74773976	74775184	chr16	74813213	74813663	"0,255,255"	7	chr16-chr16-305	0.0	5.4444444444444438	38858.0	6.43529092264	11.0569121889	15.0796727364
chr16	73564926	73565694	chr16	73878548	73879879	"0,255,255"	6	chr16-chr16-310	0.0	4.5	313903.5	6.79959894279	11.2598573158	16.6894552047
chr16	74998230	74999030	chr16	75109233	75113214	"0,255,255"	24	chr16-chr16-312	0.0	24.0	112593.5	13.6741684389	55.0382708985	55.6078489103
chr16	74812340	74813760	chr16	74862200	74863630	"0,255,255"	20	chr16-chr16-315	0.0	8.108108108108107	49865.0	6.63045827034	27.1750653571	33.112334179
chr16	75198534	75200854	chr16	75464396	75465135	"0,255,255"	20	chr16-chr16-316	0.0	20.0	265071.5	15.1664474708	52.3737968003	31.5229403895
chr16	72240561	72243304	chr16	72467075	72468582	"0,255,255"	19	chr16-chr16-318	0.0	8.5172413793103452	225896.0	5.19708615361	27.4191391545	43.5834996297
chr16	70395510	70395793	chr16	70470671	70471794	"0,255,255"	5	chr16-chr16-323	0.0	5.0	75581.0	5.08519241531	9.7044284504	13.5579497773
chr16	27234804	27235375	chr16	27366942	27368570	"0,255,255"	17	chr16-chr16-328	0.0	17.0	132666.5	17.3194472177	36.6890852906	44.6452111166
chr16	21656617	21657418	chr16	21708744	21708936	"0,255,255"	5	chr16-chr16-331	0.0	inf	51822.5	300.0	300.0	14.1889805482
chr16	28846319	28846843	chr16	28944634	28945953	"0,255,255"	7	chr16-chr16-334	0.0	7.0	98712.5	9.69136398368	13.5032066733	18.8425549274
chr16	24042165	24042291	chr16	24499296	24499895	"0,255,255"	5	chr16-chr16-336	0.0	inf	457367.5	300.0	300.0	10.9917699914
chr16	23556719	23557696	chr16	23596300	23597177	"0,255,255"	9	chr16-chr16-339	0.0	4.5	39531.0	7.61840764721	13.8940099015	25.429488619
chr16	27972604	27972851	chr16	28070465	28071715	"0,255,255"	7	chr16-chr16-345	0.0	inf	98362.5	300.0	300.0	18.9858353792
chr16	29819670	29820329	chr16	29848423	29850271	"0,255,255"	7	chr16-chr16-349	0.0	7.0	29347.5	10.6275255316	12.2781627153	21.9267421177
chr16	83956660	83956961	chr16	84065674	84066012	"0,255,255"	10	chr16-chr16-35	0.0	4.166666666666667	109032.5	9.12124155178	15.8153065081	25.2550742906
chr16	25055722	25055821	chr16	25135645	25136825	"0,255,255"	5	chr16-chr16-350	0.0	inf	80463.5	300.0	300.0	14.6382316597
