chromosome1	x1	x2	chromosome2	y1	y2	color	observed	loopId	FDR	EnrichmentScore	distance	-log10(binomal_p-value)	-log10(poisson_p-value)	-log10(hypergeometric_p-value)
chr5	40753510	40757873	chr5	40832938	40837183	"0,255,255"	30	chr5-chr5-1850	0.0	10.909090909090908	79369.0	10.1774657129	40.4438713763	39.6049324161
chr5	42994277	42995971	chr5	43006083	43008706	"0,255,255"	8	chr5-chr5-1860	0.0	6.0	12270.5	9.11978184214	12.0183642411	18.1490272001
chr5	40753604	40757783	chr5	40879317	40879828	"0,255,255"	7	chr5-chr5-1872	0.0	7.0	123879.0	10.5118369869	15.6028196636	17.26659636
chr5	43556100	43556842	chr5	43609975	43611877	"0,255,255"	5	chr5-chr5-1879	0.0	3.75	54455.0	7.1871301068	7.59265657939	14.9518899555
chr5	95647736	95650516	chr5	95729921	95733935	"0,255,255"	12	chr5-chr5-1909	0.0	7.2857142857142865	82802.0	5.18486656712	15.4266017447	16.7614480369
chr5	90472390	90476729	chr5	90527625	90531297	"0,255,255"	17	chr5-chr5-1920	0.0	6.7105263157894743	54901.5	7.83851440489	21.8505232599	27.4042126506
chr5	118987564	118988948	chr5	119268250	119270057	"0,255,255"	6	chr5-chr5-1971	0.0	4.0	280897.5	6.00487780799	9.16535310649	12.1483652162
chr5	115623588	115625626	chr5	115634685	115634975	"0,255,255"	5	chr5-chr5-1990	0.0	inf	10223.0	300.0	300.0	13.011764621
chr5	138337189	138338017	chr5	138353356	138354066	"0,255,255"	8	chr5-chr5-200	0.0	5.6888888888888891	16108.0	5.56280734852	7.55309453203	16.3863462303
chr5	157667424	157670476	chr5	157742695	157744841	"0,255,255"	10	chr5-chr5-2048	0.0	6.1111111111111107	74818.0	5.39125176727	14.0780555288	25.2271869039
chr5	159208145	159210827	chr5	159261503	159265053	"0,255,255"	16	chr5-chr5-2053	0.0	8.3333333333333339	53792.0	5.50126070603	18.6168025123	24.3890728384
chr5	154755869	154757376	chr5	154781773	154786663	"0,255,255"	9	chr5-chr5-2055	0.0	9.0	27595.5	11.9168291288	17.288571794	22.8704524718
chr5	134628464	134628560	chr5	134632763	134632943	"0,255,255"	5	chr5-chr5-209	0.0	4.0	4341.0	5.30207226007	8.60241602661	17.2422966251
chr5	138328211	138328611	chr5	138331728	138331932	"0,255,255"	7	chr5-chr5-213	0.0	6.0	3419.0	6.28503683971	11.8133318172	26.3220784439
chr5	177402373	177406664	chr5	177453427	177456461	"0,255,255"	49	chr5-chr5-2155	0.0	12.373737373737374	50425.5	18.1295404175	63.4192500373	104.414845094
chr5	172770716	172773835	chr5	172833363	172836220	"0,255,255"	9	chr5-chr5-2171	0.0	5.3999999999999995	62516.0	7.15813522308	13.0335312135	19.9801501212
chr5	172769580	172771465	chr5	172902973	172903566	"0,255,255"	6	chr5-chr5-2200	0.0	6.0	132747.0	8.1066359829	12.0057695444	18.6936880772
chr5	179806074	179807481	chr5	179857684	179859425	"0,255,255"	7	chr5-chr5-2226	0.0	4.0	51777.0	5.3834111044	9.73268327336	11.338369063
chr5	179698857	179700058	chr5	179721917	179724751	"0,255,255"	5	chr5-chr5-2231	0.0	4.4444444444444446	23876.5	6.54217026775	7.34050571128	11.9193275778
chr5	138573823	138574600	chr5	138579430	138579502	"0,255,255"	5	chr5-chr5-230	0.0	inf	5254.5	300.0	300.0	13.6574729015
chr5	127517486	127518184	chr5	127521684	127522375	"0,255,255"	18	chr5-chr5-235	0.0	8.7750000000000004	4194.5	5.10108116116	17.8795162268	60.8061443684
chr5	40835287	40835785	chr5	40840695	40841482	"0,255,255"	10	chr5-chr5-260	0.0	6.3829787234042552	5552.5	7.2056447798	10.0240096517	21.9514855338
chr5	112921523	112922342	chr5	112976619	112976779	"0,255,255"	6	chr5-chr5-287	0.0	6.0	54766.5	7.11485824944	12.0057695444	11.5219624512
chr5	154933295	154933953	chr5	154938184	154938363	"0,255,255"	5	chr5-chr5-316	0.0	4.0	4649.5	6.14223121375	8.60241602661	17.5568868828
chr5	150757636	150758397	chr5	150762986	150763701	"0,255,255"	7	chr5-chr5-321	0.0	4.5769230769230775	5327.0	5.57629318529	7.8962383594	22.5321991155
chr5	151221452	151221939	chr5	151224094	151224266	"0,255,255"	7	chr5-chr5-322	0.0	6.0	2484.5	5.25115246267	11.8133318172	27.4747189706
chr5	150652755	150653189	chr5	150656578	150656717	"0,255,255"	5	chr5-chr5-324	0.0	5.0	3675.5	7.44894608196	12.0827999356	20.4522592495
chr5	173324260	173324315	chr5	173327854	173328346	"0,255,255"	5	chr5-chr5-355	0.0	5.0	3812.5	5.77194034415	9.08335086323	18.5863389513
chr5	176361786	176362051	chr5	176388673	176389220	"0,255,255"	6	chr5-chr5-359	0.0	6.0	27028.0	5.12411534232	9.16535310649	14.9934907491
chr5	177455427	177455874	chr5	177497749	177498073	"0,255,255"	5	chr5-chr5-373	0.0	5.0	42260.5	6.46654588955	7.59265657939	12.8080463105
chr5	179806923	179807537	chr5	179811288	179811493	"0,255,255"	9	chr5-chr5-378	0.0	9.0	4160.5	6.33106121433	15.9812324923	23.4060357307
chr5	178729527	178729540	chr5	178859519	178860262	"0,255,255"	5	chr5-chr5-384	0.0	inf	130357.0	300.0	300.0	15.5646766388
chr5	140710430	140711776	chr5	140718695	140719118	"0,255,255"	6	chr5-chr5-435	0.0	inf	7803.5	300.0	300.0	15.2656423193
chr5	217927	218720	chr5	1597267	1597276	"0,255,255"	10	chr5-chr5-47	0.0	inf	1378948.0	300.0	300.0	36.0106375523
chr5	436436	438111	chr5	442928	443183	"0,255,255"	7	chr5-chr5-490	0.0	7.0	5782.0	6.20296577488	12.2781627153	20.6764579864
chr5	68215641	68216872	chr5	68225706	68226296	"0,255,255"	8	chr5-chr5-514	0.0	7.0	9744.5	5.94681036939	11.0342716684	24.8957564893
chr5	65926218	65926980	chr5	65969430	65971757	"0,255,255"	8	chr5-chr5-520	0.0	7.3333333333333339	43994.5	6.30479318558	9.65635513557	19.8077419478
chr5	81750221	81752404	chr5	81850874	81852804	"0,255,255"	18	chr5-chr5-549	0.0	9.0	100526.5	5.25198759887	19.5581952416	36.7667494592
chr5	54314684	54315902	chr5	54324579	54325845	"0,255,255"	8	chr5-chr5-586	0.0	5.333333333333333	9919.0	7.55704730334	10.6327575188	22.3352387452
chr5	141343622	141344114	chr5	141349733	141350300	"0,255,255"	8	chr5-chr5-6	0.0	5.333333333333333	6148.5	8.44183243272	13.0063065607	23.7450968128
chr5	79556346	79556651	chr5	79613252	79614867	"0,255,255"	7	chr5-chr5-609	0.0	7.0	57561.0	7.50561907114	14.3739796049	18.7432695665
chr5	75707242	75707685	chr5	75716944	75717425	"0,255,255"	5	chr5-chr5-616	0.0	3.125	9721.0	6.03103709448	7.59265657939	16.1532225042
chr5	76715741	76717072	chr5	76774458	76774845	"0,255,255"	7	chr5-chr5-629	0.0	inf	58245.0	300.0	300.0	21.0928448213
chr5	32174322	32174472	chr5	32312378	32313070	"0,255,255"	5	chr5-chr5-641	0.0	inf	138327.0	300.0	300.0	10.319192146
chr5	62412699	62413216	chr5	62421300	62421952	"0,255,255"	7	chr5-chr5-65	0.0	3.9375	8668.5	5.6297782874	9.33432378447	20.5484527045
chr5	181189984	181192050	chr5	181217153	181219025	"0,255,255"	13	chr5-chr5-701	0.0	5.9347826086956514	27072.0	6.37306827484	10.6352098751	24.6168895456
chr5	181207427	181208033	chr5	181210605	181211231	"0,255,255"	5	chr5-chr5-703	0.0	3.5714285714285716	3188.0	5.5917334227	7.87900369691	15.0831439391
chr5	132829597	132831360	chr5	132865362	132867509	"0,255,255"	29	chr5-chr5-737	0.0	11.192982456140351	35957.0	9.92578935504	38.2653901102	60.5881634016
chr5	138178737	138179802	chr5	138213483	138213935	"0,255,255"	5	chr5-chr5-748	0.0	5.0	34439.5	6.50373187885	8.60241602661	12.3238042756
chr5	134526874	134527986	chr5	134577308	134578358	"0,255,255"	5	chr5-chr5-775	0.0	3.3333333333333335	50403.0	5.97712464745	7.34050571128	12.8599715309
chr5	132962269	132964125	chr5	133050795	133052287	"0,255,255"	11	chr5-chr5-789	0.0	5.5	88344.0	7.5594281837	15.8647751127	19.9727952093
chr5	132829853	132830775	chr5	132872696	132873347	"0,255,255"	5	chr5-chr5-803	0.0	3.75	42707.5	5.91212797501	7.59265657939	13.5358610015
chr5	133962297	133963192	chr5	133967860	133968609	"0,255,255"	7	chr5-chr5-806	0.0	6.0666666666666673	5490.0	5.45075012281	9.5267330496	21.1931154093
chr5	126676117	126676495	chr5	126777089	126778624	"0,255,255"	7	chr5-chr5-833	0.0	7.0	101550.5	5.27380982319	11.4111842842	18.633492681
chr5	41869059	41871821	chr5	41903777	41905065	"0,255,255"	12	chr5-chr5-861	0.0	9.4736842105263168	33981.0	8.58743473732	17.411422279	24.6569679979
chr5	40754669	40755958	chr5	40797583	40798859	"0,255,255"	10	chr5-chr5-876	0.0	7.3076923076923075	42907.5	6.08607742138	12.5125787662	18.5847399986
chr5	43555286	43557020	chr5	43602126	43603781	"0,255,255"	10	chr5-chr5-879	0.0	5.5882352941176467	46800.5	5.60117932644	11.3790349599	15.7664407319
chr5	40801938	40802950	chr5	40832965	40834340	"0,255,255"	7	chr5-chr5-890	0.0	3.6400000000000001	31208.5	5.78847926046	5.99896777925	16.6367166868
chr5	43389885	43390183	chr5	43482356	43483158	"0,255,255"	5	chr5-chr5-891	0.0	5.0	92723.0	7.22571081277	9.08335086323	13.9119860404
chr5	90439728	90440499	chr5	90528777	90530285	"0,255,255"	10	chr5-chr5-920	0.0	6.1904761904761907	89417.5	5.59691828042	13.4204143127	23.9510709906
chr5	150699861	150701196	chr5	150778243	150779728	"0,255,255"	16	chr5-chr5-973	0.0	8.0	78457.0	6.61427732877	21.8092431691	36.3358196793
chr5	154653303	154654943	chr5	154754681	154756475	"0,255,255"	11	chr5-chr5-998	0.0	6.4705882352941178	101455.0	7.75779919158	16.1338580137	28.1725405527
chr13	45414764	45415200	chr13	45417904	45418537	"0,255,255"	5	chr13-chr13-119	0.0	3.3333333333333335	3238.5	5.16499974841	7.34050571128	16.9461317135
chr13	41007822	41009391	chr13	41018868	41019406	"0,255,255"	6	chr13-chr13-130	0.0	5.0769230769230766	10530.5	5.23455384689	8.22200863774	13.8887098651
chr13	48000404	48001281	chr13	48037645	48038810	"0,255,255"	6	chr13-chr13-131	0.0	3.4285714285714284	37385.0	5.01283943874	8.03261399082	11.8971771886
chr13	49993359	49993962	chr13	49996724	49997241	"0,255,255"	5	chr13-chr13-163	0.0	3.125	3322.0	5.22260178431	7.59265657939	17.2800769114
chr13	27170796	27172069	chr13	27251335	27252889	"0,255,255"	8	chr13-chr13-171	0.0	5.7142857142857144	80679.5	7.72786986345	11.4904994592	10.9205340361
chr13	26250653	26251027	chr13	26253308	26254131	"0,255,255"	6	chr13-chr13-180	0.0	4.0	2879.5	5.46301507089	10.2107481356	20.6796537277
chr13	20163592	20163779	chr13	20165602	20166011	"0,255,255"	5	chr13-chr13-31	0.0	3.125	2121.0	5.02158810434	7.59265657939	20.5862874196
chr13	52616672	52618586	chr13	52651881	52653620	"0,255,255"	10	chr13-chr13-340	0.0	6.0	35121.5	6.27515853831	13.6283653833	21.4197866199
chr13	27248391	27249053	chr13	27251220	27251383	"0,255,255"	9	chr13-chr13-35	0.0	9.0	2579.5	12.443955714	16.5798472684	28.291670145
chr13	76992274	76992768	chr13	76997690	76999263	"0,255,255"	6	chr13-chr13-360	0.0	3.0	5955.5	5.68590209766	8.89452432437	21.0032538707
chr13	110561332	110562052	chr13	110565464	110565719	"0,255,255"	5	chr13-chr13-377	0.0	4.166666666666667	3899.5	5.45355304573	8.21012415589	15.8215211674
chr13	49791896	49792675	chr13	49846789	49848186	"0,255,255"	5	chr13-chr13-432	0.0	3.3333333333333335	55202.0	7.94257596666	8.21012415589	12.1919474561
chr13	49995780	49998367	chr13	50078958	50085503	"0,255,255"	21	chr13-chr13-444	0.0	17.5	85157.0	12.6753108606	39.0952782867	27.3519264359
chr13	102772458	102774484	chr13	102799818	102801070	"0,255,255"	7	chr13-chr13-503	0.0	5.5999999999999996	26973.0	7.94929691307	12.8286342758	16.8843459448
chr13	108216889	108217073	chr13	108219316	108219982	"0,255,255"	5	chr13-chr13-52	0.0	3.3333333333333335	2668.0	6.12973477113	6.72664200655	16.7099367135
chr13	91311536	91314080	chr13	91348195	91351209	"0,255,255"	8	chr13-chr13-602	0.0	6.545454545454545	36894.0	5.04246426235	9.95096288784	10.9198184376
chr13	50079727	50085239	chr13	50122535	50125916	"0,255,255"	20	chr13-chr13-697	0.0	7.1794871794871797	41742.5	8.20759101131	26.7260730665	22.0388709097
chr13	51955379	51956811	chr13	52011027	52012423	"0,255,255"	5	chr13-chr13-708	0.0	3.75	55630.0	5.01982463964	7.59265657939	11.8306454631
chr13	110909076	110909298	chr13	110914214	110914377	"0,255,255"	6	chr13-chr13-89	0.0	4.5	5108.5	7.46674590234	9.46855140564	20.6493695856
chr10	43394175	43397864	chr10	43436433	43437049	"0,255,255"	14	chr10-chr10-1040	0.0	14.0	40721.5	15.6630589033	32.2728702707	21.8020565101
chr10	47384286	47384628	chr10	47390476	47391632	"0,255,255"	5	chr10-chr10-1044	0.0	5.0	6597.0	8.27080042525	12.0827999356	19.9431815429
chr10	130109878	130111918	chr10	130135441	130137494	"0,255,255"	20	chr10-chr10-1075	0.0	10.0	25569.5	5.95868933278	27.8971227533	45.3832388379
chr10	133353198	133354290	chr10	133357779	133357998	"0,255,255"	5	chr10-chr10-1082	0.0	4.166666666666667	4144.5	7.00800291047	8.21012415589	19.679945242
chr10	133274935	133275175	chr10	133276811	133277112	"0,255,255"	5	chr10-chr10-1085	0.0	3.125	1906.5	5.2822860289	7.59265657939	21.5664102971
chr10	87815974	87819025	chr10	87861575	87864781	"0,255,255"	11	chr10-chr10-1109	0.0	5.5	45678.5	7.54887156517	15.3693949738	15.3859381641
chr10	103348878	103351574	chr10	103394326	103398178	"0,255,255"	16	chr10-chr10-1161	0.0	5.333333333333333	46026.0	12.9644713568	23.3353004275	28.3094374419
chr10	100359216	100360039	chr10	100372309	100374493	"0,255,255"	6	chr10-chr10-1164	0.0	6.0	13773.5	6.20101626031	9.16535310649	14.6648401487
chr10	104231823	104232445	chr10	104254068	104256245	"0,255,255"	6	chr10-chr10-1169	0.0	inf	23022.5	300.0	300.0	12.9369743903
chr10	102111970	102115100	chr10	102132561	102133955	"0,255,255"	10	chr10-chr10-1171	0.0	6.3636363636363642	19723.0	6.85960660349	13.2223220649	15.387995405
chr10	103367913	103368745	chr10	103396411	103397861	"0,255,255"	6	chr10-chr10-1176	0.0	3.5999999999999996	28807.0	6.50023879689	8.89452432437	11.4566242131
chr10	12040630	12043197	chr10	12067628	12070978	"0,255,255"	19	chr10-chr10-1203	0.0	9.806451612903226	27389.5	7.11437779455	26.8770745597	30.6317768587
chr10	32377397	32379363	chr10	32445229	32446230	"0,255,255"	7	chr10-chr10-1298	0.0	4.2000000000000002	67349.5	6.95559967585	10.7404047817	11.709858787
chr10	63267193	63269383	chr10	63464264	63467085	"0,255,255"	12	chr10-chr10-1331	0.0	7.1999999999999993	197386.5	8.46437349167	17.1481100717	13.2365962784
chr10	69179638	69181220	chr10	69222259	69223158	"0,255,255"	8	chr10-chr10-1357	0.0	4.666666666666667	42279.5	6.5835285557	12.0183642411	15.4060010435
chr10	68559701	68560389	chr10	68600072	68602638	"0,255,255"	6	chr10-chr10-1359	0.0	6.0	41310.0	9.00062394148	12.0057695444	11.9657439203
chr10	63464154	63466052	chr10	63628702	63630126	"0,255,255"	8	chr10-chr10-1360	0.0	5.333333333333333	164311.0	9.90644953242	13.0063065607	14.3578725811
chr10	68526686	68529329	chr10	68559590	68561641	"0,255,255"	9	chr10-chr10-1380	0.0	6.2307692307692308	32608.0	7.35186265179	13.5850551166	12.7676950444
chr10	50622955	50625434	chr10	50651955	50655433	"0,255,255"	9	chr10-chr10-1441	0.0	5.2105263157894735	29499.5	8.93795541998	12.1251802977	15.2535430677
chr10	50396767	50400760	chr10	50417877	50418587	"0,255,255"	7	chr10-chr10-1450	0.0	3.7692307692307692	19468.5	8.01269032143	9.95418317809	15.7953963218
chr10	50291610	50293502	chr10	50415638	50417349	"0,255,255"	6	chr10-chr10-1478	0.0	3.8181818181818183	123937.5	6.5620176267	8.64988369929	11.5556431764
chr10	119616845	119618846	chr10	119651710	119653325	"0,255,255"	8	chr10-chr10-1496	0.0	4.2666666666666666	34672.0	7.2508460991	11.2546477837	21.0724067877
chr10	119542545	119543968	chr10	119592842	119596134	"0,255,255"	10	chr10-chr10-1505	0.0	8.3333333333333339	51231.5	7.21772997916	15.8153065081	17.0534916855
chr10	119651700	119653232	chr10	119665771	119669272	"0,255,255"	6	chr10-chr10-1508	0.0	4.6666666666666661	15055.5	7.11136971751	9.16535310649	16.0680947716
chr10	110208969	110210149	chr10	110275287	110276564	"0,255,255"	5	chr10-chr10-1517	0.0	4.166666666666667	66366.5	5.28851943574	6.72664200655	13.6028097166
chr10	72273893	72276577	chr10	72306929	72311308	"0,255,255"	9	chr10-chr10-1564	0.0	4.621621621621621	33883.5	5.14150366881	9.59032029598	12.2952004266
chr10	73232595	73235095	chr10	73251791	73253520	"0,255,255"	8	chr10-chr10-1573	0.0	5.333333333333333	18810.5	6.40819343268	10.108738945	14.9205486656
chr10	72214363	72218906	chr10	72272794	72277316	"0,255,255"	32	chr10-chr10-1576	0.0	8.112676056338028	58420.5	8.38550849736	40.4788139354	36.6931818391
chr10	73773780	73775020	chr10	73847749	73849262	"0,255,255"	6	chr10-chr10-1598	0.0	3.75	74105.5	8.49377848756	9.46855140564	11.224717671
chr10	72273082	72277135	chr10	72297437	72298975	"0,255,255"	14	chr10-chr10-1600	0.0	8.7027027027027017	23097.5	5.01225219416	17.1354434978	21.9738360492
chr10	72625595	72626417	chr10	72689683	72694622	"0,255,255"	10	chr10-chr10-1615	0.0	10.0	66146.5	7.05508134035	21.800393533	20.1749564333
chr10	70559318	70560555	chr10	70671742	70672423	"0,255,255"	5	chr10-chr10-1644	0.0	3.3333333333333335	112146.0	6.5986233901	7.34050571128	12.559910594
chr10	73095077	73096915	chr10	73220312	73221855	"0,255,255"	5	chr10-chr10-1677	0.0	4.0	125087.5	5.76934345168	6.25291400812	10.2397848543
chr10	5810898	5813537	chr10	5873531	5874367	"0,255,255"	8	chr10-chr10-1751	0.0	inf	61731.5	300.0	300.0	18.5940199126
chr10	97407531	97408089	chr10	97445056	97446202	"0,255,255"	5	chr10-chr10-1814	0.0	3.5714285714285716	37819.0	5.04572632603	7.87900369691	12.9361880192
chr10	92689422	92696806	chr10	92756298	92759487	"0,255,255"	19	chr10-chr10-1815	0.0	11.13793103448276	64778.5	8.23205765836	27.4191391545	31.3434665566
chr10	97292379	97293275	chr10	97332338	97334704	"0,255,255"	6	chr10-chr10-1825	0.0	6.0	40694.0	7.32560102045	12.0057695444	11.840417234
chr10	99111096	99113905	chr10	99117040	99117218	"0,255,255"	5	chr10-chr10-1826	0.0	inf	4628.5	300.0	300.0	23.6667757081
chr10	22226811	22230865	chr10	22316462	22321023	"0,255,255"	14	chr10-chr10-1844	0.0	7.1891891891891886	89904.5	8.14360512395	17.1354434978	17.7033177147
chr10	73653936	73654349	chr10	73774835	73775052	"0,255,255"	6	chr10-chr10-191	0.0	6.0	120801.0	7.16511224008	10.6821167598	12.6592480033
chr10	72354175	72354227	chr10	72356071	72356552	"0,255,255"	5	chr10-chr10-194	0.0	5.0	2110.5	6.78671618794	10.5812677838	19.9431815429
chr10	45727019	45729916	chr10	50067964	50069140	"0,255,255"	6	chr10-chr10-1974	0.0	4.0	4340084.5	5.83630598369	9.16535310649	22.0210341552
chr10	43137646	43138993	chr10	43202099	43204087	"0,255,255"	6	chr10-chr10-1991	0.0	2.5714285714285712	64773.5	5.48495387739	9.81278557873	11.7335601042
chr10	46001524	46002131	chr10	46027954	46030696	"0,255,255"	5	chr10-chr10-1996	0.0	inf	27497.5	300.0	300.0	12.0695921256
chr10	132306734	132308386	chr10	132329838	132332170	"0,255,255"	9	chr10-chr10-2012	0.0	4.5	23444.0	5.68966868389	9.90913836398	18.2547364365
chr10	73529496	73529621	chr10	73626034	73626502	"0,255,255"	5	chr10-chr10-217	0.0	inf	96709.5	300.0	300.0	11.9114643179
chr10	102395615	102395914	chr10	102399329	102399765	"0,255,255"	9	chr10-chr10-22	0.0	5.1428571428571432	3782.5	8.23472541354	13.2992967761	27.5669428405
