chromosome1	x1	x2	chromosome2	y1	y2	color	observed	loopId	FDR	EnrichmentScore	distance	-log10(binomal_p-value)	-log10(poisson_p-value)	-log10(hypergeometric_p-value)
chr5	115309215	115310755	chr5	115586250	115586905	"0,255,255"	16	chr5-chr5-1484	0.0	10.105263157894738	276592.5	6.21875721887	24.9381997972	38.9203566335
chr5	113612074	113612184	chr5	114449171	114450121	"0,255,255"	5	chr5-chr5-1486	0.0	inf	837517.0	300.0	300.0	13.1857137574
chr5	111834454	111835545	chr5	112147028	112147299	"0,255,255"	8	chr5-chr5-1491	0.0	inf	312164.0	300.0	300.0	22.3305953225
chr5	112691428	112693788	chr5	112757164	112758214	"0,255,255"	18	chr5-chr5-1494	0.0	11.739130434782608	65081.0	7.99928442506	27.3898416273	46.1538093277
chr5	115634208	115634873	chr5	116031524	116032470	"0,255,255"	7	chr5-chr5-1498	0.0	4.3076923076923075	397456.5	7.32162611791	9.95418317809	17.7560331671
chr5	158694645	158696351	chr5	159106436	159108272	"0,255,255"	51	chr5-chr5-15	0.0	12.185840707964601	411856.0	14.2688951732	63.9648596261	107.848683692
chr5	55933131	55933760	chr5	55936180	55936378	"0,255,255"	7	chr5-chr5-152	0.0	7.0	2833.5	5.73871099836	12.8286342758	24.156179581
chr5	114100563	114101747	chr5	114449641	114450547	"0,255,255"	6	chr5-chr5-1526	0.0	4.7999999999999998	348939.0	6.18251057117	10.6821167598	14.8876307967
chr5	54517306	54518239	chr5	54867207	54868140	"0,255,255"	20	chr5-chr5-155	0.0	8.8888888888888893	349901.0	5.3212106994	27.4089170004	49.9715074145
chr5	81425381	81425900	chr5	82224833	82226457	"0,255,255"	7	chr5-chr5-1572	0.0	5.25	800004.5	5.62282016494	13.5032066733	15.6082417396
chr5	81506728	81507238	chr5	81838481	81840165	"0,255,255"	7	chr5-chr5-1575	0.0	7.0	332340.0	11.1093626785	15.6028196636	19.1662283718
chr5	59810156	59810274	chr5	60161417	60161837	"0,255,255"	5	chr5-chr5-158	0.0	inf	351412.0	300.0	300.0	16.3153930196
chr5	82174131	82175303	chr5	82224379	82225901	"0,255,255"	21	chr5-chr5-1585	0.0	10.161290322580644	50423.0	6.22001818901	30.5182203495	55.2949425044
chr5	86971041	86971967	chr5	87012612	87013587	"0,255,255"	7	chr5-chr5-1594	0.0	3.5	41595.5	8.62609572566	11.4111842842	17.1161406307
chr5	87069374	87070438	chr5	87117103	87117850	"0,255,255"	8	chr5-chr5-1604	0.0	3.0769230769230766	47570.5	7.6250979541	11.744122377	20.1498687877
chr5	82640335	82641502	chr5	82793721	82794018	"0,255,255"	5	chr5-chr5-1615	0.0	inf	152951.0	300.0	300.0	15.0610248434
chr5	80041032	80041799	chr5	80043817	80044058	"0,255,255"	5	chr5-chr5-1617	0.0	inf	2522.0	300.0	300.0	22.8842426288
chr5	57297510	57298466	chr5	58462745	58463240	"0,255,255"	10	chr5-chr5-162	0.0	5.0	1165004.5	8.61238265113	14.0780555288	26.2306278873
chr5	81971131	81972685	chr5	82165930	82166407	"0,255,255"	5	chr5-chr5-1622	0.0	5.0	194260.5	5.48651308863	10.5812677838	13.179439343
chr5	32489305	32490500	chr5	32610559	32613580	"0,255,255"	44	chr5-chr5-1638	0.0	27.5	122167.0	30.7176882171	89.5112604379	102.766577108
chr5	39578292	39580509	chr5	40687973	40688342	"0,255,255"	6	chr5-chr5-1647	0.0	inf	1108757.0	300.0	300.0	13.8723637333
chr5	54514428	54514570	chr5	54517177	54517728	"0,255,255"	5	chr5-chr5-165	0.0	5.0	2953.5	5.64454246523	9.08335086323	17.1305056366
chr5	32232372	32233856	chr5	32328348	32331154	"0,255,255"	44	chr5-chr5-1652	0.0	10.43298969072165	96637.0	23.5109998023	55.4184494323	117.153392731
chr5	34957093	34959598	chr5	35002286	35004889	"0,255,255"	26	chr5-chr5-1673	0.0	9.6862745098039227	45242.0	12.6735515652	34.4220085619	69.7140277837
chr5	34522647	34523414	chr5	34897503	34899334	"0,255,255"	14	chr5-chr5-1685	0.0	7.2800000000000002	375388.0	7.2512922818	19.4705303788	32.1814666608
chr5	154421958	154422143	chr5	154610396	154610995	"0,255,255"	6	chr5-chr5-17	0.0	inf	188645.0	300.0	300.0	13.9749337675
chr5	115634780	115635117	chr5	115838547	115839313	"0,255,255"	10	chr5-chr5-170	0.0	8.0	203981.5	5.41882184278	16.5992293314	26.2739027003
chr5	32538244	32538437	chr5	32540380	32540910	"0,255,255"	5	chr5-chr5-1700	0.0	4.166666666666667	2304.5	5.29053232134	8.21012415589	18.21908851
chr5	39948731	39949868	chr5	40687855	40689103	"0,255,255"	22	chr5-chr5-1705	0.0	8.6428571428571423	739179.5	12.2681181603	33.3295755918	49.4832716745
chr5	33435910	33436064	chr5	33438940	33439826	"0,255,255"	6	chr5-chr5-1713	0.0	inf	3396.0	300.0	300.0	19.9376632042
chr5	33588228	33589520	chr5	33969618	33970330	"0,255,255"	8	chr5-chr5-1714	0.0	8.0	381100.0	5.2346903504	14.4034651501	19.3608041175
chr5	111550391	111551241	chr5	112145929	112147317	"0,255,255"	31	chr5-chr5-172	0.0	15.121951219512196	595807.0	10.9794039482	46.0911848091	68.1688462105
chr5	37413129	37413300	chr5	38192392	38193377	"0,255,255"	5	chr5-chr5-1721	0.0	inf	779670.0	300.0	300.0	11.3800737259
chr5	135456706	135458259	chr5	135551754	135552057	"0,255,255"	6	chr5-chr5-1724	0.0	inf	94423.0	300.0	300.0	16.5654038997
chr5	36177430	36178814	chr5	36305675	36306886	"0,255,255"	7	chr5-chr5-1727	0.0	4.0	128158.5	5.31867956548	9.73268327336	18.5981900985
chr5	36079274	36079603	chr5	36305304	36306495	"0,255,255"	5	chr5-chr5-1728	0.0	5.0	226461.0	5.05067555689	10.5812677838	13.0736573501
chr5	147628176	147629162	chr5	147822072	147824298	"0,255,255"	29	chr5-chr5-1738	0.0	7.9090909090909092	194516.0	18.71394346	41.4710870473	76.8798161649
chr5	148443439	148444413	chr5	148730711	148731648	"0,255,255"	9	chr5-chr5-1743	0.0	4.0909090909090908	287253.5	8.37147773844	14.230202417	21.7040158205
chr5	140239774	140240143	chr5	140356974	140357874	"0,255,255"	8	chr5-chr5-1745	0.0	6.7692307692307692	117465.5	5.49941538613	11.744122377	20.7001856062
chr5	111686121	111686529	chr5	112147062	112147299	"0,255,255"	7	chr5-chr5-175	0.0	3.1111111111111112	460855.5	9.3091506355	11.0569121889	20.1728880224
chr5	141420933	141421236	chr5	141511604	141512659	"0,255,255"	5	chr5-chr5-1757	0.0	3.3333333333333335	91047.0	5.22458173178	8.21012415589	13.0508700925
chr5	149833976	149835282	chr5	149989174	149991540	"0,255,255"	25	chr5-chr5-1760	0.0	13.23529411764706	155728.0	11.9694770938	32.7142843702	59.7597869444
chr5	141811682	141812066	chr5	141814216	141814631	"0,255,255"	5	chr5-chr5-1769	0.0	3.75	2549.5	6.23934834522	7.59265657939	18.2356236769
chr5	140145910	140146050	chr5	140157169	140158083	"0,255,255"	5	chr5-chr5-1770	0.0	inf	11646.0	300.0	300.0	14.6138529547
chr5	149656755	149657574	chr5	149853100	149854006	"0,255,255"	7	chr5-chr5-1773	0.0	4.0	196388.5	8.64357377197	11.8133318172	18.6088328351
chr5	149636822	149637139	chr5	149638910	149639249	"0,255,255"	6	chr5-chr5-1777	0.0	3.75	2099.0	6.87012216763	9.46855140564	18.6438808711
chr5	142655748	142655899	chr5	142657902	142658819	"0,255,255"	7	chr5-chr5-1785	0.0	inf	2537.0	300.0	300.0	26.3169783273
chr5	141412515	141414317	chr5	141563877	141565031	"0,255,255"	9	chr5-chr5-1788	0.0	8.1818181818181817	151038.0	6.90815956381	14.230202417	21.4608031874
chr5	111158182	111158322	chr5	111160430	111160587	"0,255,255"	5	chr5-chr5-179	0.0	4.375	2256.5	5.28975596561	7.59265657939	17.6144599197
chr5	142712773	142713430	chr5	142879737	142881358	"0,255,255"	11	chr5-chr5-1792	0.0	6.5999999999999996	167446.0	11.825978494	18.640953235	29.2674941523
chr5	142151342	142152345	chr5	142548216	142549750	"0,255,255"	10	chr5-chr5-1798	0.0	4.5833333333333339	397139.5	5.63697898495	12.852318759	26.508129748
chr5	142748396	142749217	chr5	142880005	142881079	"0,255,255"	16	chr5-chr5-1809	0.0	8.615384615384615	131735.5	8.35480038924	22.787274925	37.4831838711
chr5	115634405	115634933	chr5	116068144	116068266	"0,255,255"	9	chr5-chr5-183	0.0	inf	433536.0	300.0	300.0	23.3231862369
chr5	143404093	143405891	chr5	143824482	143826386	"0,255,255"	13	chr5-chr5-1831	0.0	4.7666666666666666	420442.0	9.41854001622	16.7125986881	25.2446646767
chr5	147221417	147222138	chr5	147224372	147224591	"0,255,255"	5	chr5-chr5-1832	0.0	2.5	2704.0	5.69946150772	10.5812677838	21.5228578584
chr5	141992565	141992860	chr5	142143398	142144428	"0,255,255"	6	chr5-chr5-1836	0.0	6.0	151200.5	8.74601029016	12.0057695444	17.7984105413
chr5	146662053	146662364	chr5	146966127	146967016	"0,255,255"	6	chr5-chr5-1844	0.0	4.0	304363.0	6.4325979181	10.2107481356	18.2274303019
chr5	140238693	140240104	chr5	140351619	140351939	"0,255,255"	7	chr5-chr5-1846	0.0	7.0	112380.5	5.48195034801	12.8286342758	17.6272062208
chr5	149853000	149853515	chr5	149990991	149992089	"0,255,255"	9	chr5-chr5-1847	0.0	7.2000000000000002	138282.5	5.22209657552	14.5988316904	21.7124594791
chr5	111157908	111159121	chr5	111278515	111279485	"0,255,255"	27	chr5-chr5-185	0.0	11.911764705882353	120485.5	12.65801841	40.8294085581	62.1051712115
chr5	146542285	146543046	chr5	146621791	146622806	"0,255,255"	8	chr5-chr5-1857	0.0	6.0	79633.0	7.46933470412	13.4116700129	26.9229546635
chr5	148741359	148741811	chr5	148743944	148744475	"0,255,255"	6	chr5-chr5-1861	0.0	3.333333333333333	2624.5	6.94352491614	9.16535310649	19.7227924115
chr5	140358023	140359075	chr5	140363227	140363439	"0,255,255"	6	chr5-chr5-1868	0.0	6.0	4784.0	5.48338082913	9.16535310649	20.6087047585
chr5	140363216	140363579	chr5	140635115	140635809	"0,255,255"	5	chr5-chr5-1882	0.0	3.3333333333333335	272064.5	6.52643846031	8.21012415589	13.6640763616
chr5	140373037	140373303	chr5	140634159	140635187	"0,255,255"	5	chr5-chr5-1897	0.0	5.0	261503.0	5.08297298399	10.5812677838	15.7985244463
chr5	121966625	121968623	chr5	122101547	122101943	"0,255,255"	7	chr5-chr5-1907	0.0	7.0	134121.0	5.97795744513	14.3739796049	21.4837830397
chr5	111531645	111531918	chr5	112146802	112147226	"0,255,255"	7	chr5-chr5-191	0.0	4.8999999999999995	615232.5	6.96052068159	10.7404047817	18.0444140464
chr5	129770795	129771996	chr5	129852377	129853074	"0,255,255"	12	chr5-chr5-1915	0.0	5.7142857142857144	81330.0	7.16738209697	16.8978427868	34.6849995297
chr5	123422704	123424074	chr5	123610334	123611744	"0,255,255"	15	chr5-chr5-1917	0.0	8.3333333333333339	187650.0	6.14294914744	20.7559188967	34.6069462603
chr5	127874121	127876020	chr5	128200170	128202089	"0,255,255"	15	chr5-chr5-1932	0.0	7.2580645161290311	326059.0	7.37847664193	19.8722183826	39.3301793225
chr5	127289979	127290737	chr5	127492140	127493255	"0,255,255"	7	chr5-chr5-1954	0.0	3.2307692307692308	202339.5	5.10014433135	9.95418317809	16.563215594
chr5	126676108	126677038	chr5	126801476	126802189	"0,255,255"	7	chr5-chr5-1959	0.0	3.8888888888888888	125259.5	5.68742314259	11.0569121889	16.0192624236
chr5	122195797	122197076	chr5	122414874	122416691	"0,255,255"	13	chr5-chr5-1961	0.01	4.5882352941176467	219346.0	5.64183369267	11.0539012992	35.207458684
chr5	123455622	123456128	chr5	123610189	123611418	"0,255,255"	5	chr5-chr5-1965	0.0	2.8571428571428572	154928.5	6.32422028384	7.87900369691	12.4224402783
chr5	95780073	95782009	chr5	95840412	95845098	"0,255,255"	62	chr5-chr5-1985	0.0	26.82692307692308	61714.0	13.8827712992	84.886268368	131.545964805
chr5	96868500	96869763	chr5	97141994	97143158	"0,255,255"	12	chr5-chr5-1988	0.0	6.0	273444.5	6.44602595024	17.1481100717	22.8035987601
chr5	151720955	151721855	chr5	151740664	151741223	"0,255,255"	9	chr5-chr5-20	0.0	6.4800000000000004	19538.5	5.10373367279	11.0759069261	23.6350508174
chr5	95780571	95781495	chr5	95834570	95836725	"0,255,255"	13	chr5-chr5-2006	0.0	13.0	54614.5	9.34278571299	22.834598025	27.175631379
chr5	95663917	95665131	chr5	95847131	95847382	"0,255,255"	8	chr5-chr5-2007	0.0	8.0	182732.5	7.63876236137	18.2050004902	15.5675639054
chr5	98905086	98907279	chr5	99059274	99061140	"0,255,255"	26	chr5-chr5-2008	0.0	9.5	154024.5	7.79182031409	34.2069254045	60.6185179751
chr5	96868801	96870500	chr5	97161388	97163549	"0,255,255"	20	chr5-chr5-2034	0.0	6.875	292818.0	14.8975575735	28.4154352383	37.9536645012
chr5	90606783	90607508	chr5	90783852	90783963	"0,255,255"	6	chr5-chr5-2048	0.0	inf	176762.0	300.0	300.0	21.0769861119
chr5	111278786	111278867	chr5	111281053	111281766	"0,255,255"	5	chr5-chr5-205	0.0	5.0	2583.0	7.67461660929	10.5812677838	19.8472595951
chr5	90932004	90932792	chr5	91384539	91385160	"0,255,255"	12	chr5-chr5-2061	0.0	5.0526315789473681	452451.5	7.93063534338	17.411422279	27.0201013526
chr5	90438610	90440455	chr5	90528880	90531059	"0,255,255"	17	chr5-chr5-2065	0.0	6.9743589743589745	90437.0	7.18743334757	21.6628430555	45.3336356483
chr5	95892707	95893049	chr5	96335319	96336873	"0,255,255"	11	chr5-chr5-2067	0.0	inf	443218.0	300.0	300.0	25.4873356285
chr5	98796452	98796513	chr5	98801064	98802734	"0,255,255"	5	chr5-chr5-2068	0.0	inf	5416.5	300.0	300.0	17.8806394673
