chromosome1	x1	x2	chromosome2	y1	y2	color	observed	loopId	FDR	EnrichmentScore	distance	-log10(binomal_p-value)	-log10(poisson_p-value)	-log10(hypergeometric_p-value)
chr5	133552906	133553617	chr5	133944395	133944501	"0,255,255"	6	chr5-chr5-1114	0.0	inf	391186.5	300.0	300.0	16.5419138598
chr5	136365522	136365944	chr5	136770297	136770479	"0,255,255"	5	chr5-chr5-1128	0.0	3.125	404655.0	7.16183923581	7.59265657939	19.4042719537
chr5	130198600	130199366	chr5	131110151	131110255	"0,255,255"	5	chr5-chr5-1129	0.0	inf	911220.0	300.0	300.0	14.5180162679
chr5	133111310	133111851	chr5	133868943	133869282	"0,255,255"	5	chr5-chr5-1132	0.0	5.0	757532.0	6.36271933061	8.21012415589	10.8215133063
chr5	126353637	126354619	chr5	126601323	126601962	"0,255,255"	8	chr5-chr5-1135	0.0	4.1600000000000001	247514.5	5.0473290354	9.51837470196	18.7012312623
chr5	126353731	126355665	chr5	126538415	126539881	"0,255,255"	84	chr5-chr5-1136	0.0	21.456521739130434	184450.0	9.61530182092	105.065286711	211.145514161
chr5	126353935	126354610	chr5	126492924	126493233	"0,255,255"	10	chr5-chr5-1137	0.0	8.0	138806.0	5.71882191744	14.8580385553	28.0555089038
chr5	126338818	126340697	chr5	126538303	126540036	"0,255,255"	66	chr5-chr5-1138	0.0	20.0	199412.0	11.4365792987	85.342624364	159.682057443
chr5	126675166	126677990	chr5	126778341	126781201	"0,255,255"	118	chr5-chr5-1139	0.0	12.962121212121211	103193.0	32.6162663325	146.058198314	296.043437719
chr5	127878130	127878396	chr5	128201389	128201669	"0,255,255"	8	chr5-chr5-1140	0.0	4.7999999999999998	323266.0	5.30453625114	11.2546477837	21.69982485
chr5	127563489	127564922	chr5	128200371	128201787	"0,255,255"	43	chr5-chr5-1141	0.0	12.941747572815533	636873.5	12.8403640062	52.6661875356	104.645427212
chr5	122515877	122516911	chr5	122999952	123000878	"0,255,255"	34	chr5-chr5-1142	0.0	7.333333333333333	484021.0	19.2939699496	48.627896586	94.1612037344
chr5	128213282	128213533	chr5	128844331	128845119	"0,255,255"	10	chr5-chr5-1148	0.0	10.0	631317.5	8.07216999561	23.5573587408	26.662112527
chr5	128905290	128906060	chr5	129125806	129127436	"0,255,255"	31	chr5-chr5-1149	0.0	20.666666666666668	220946.0	11.4067004811	53.2294352176	84.0012281832
chr5	128212943	128214416	chr5	128498307	128499781	"0,255,255"	50	chr5-chr5-1150	0.0	18.478260869565215	285364.5	10.5007895822	66.6853313873	139.890935053
chr5	123367568	123367983	chr5	123611322	123611333	"0,255,255"	5	chr5-chr5-1153	0.0	inf	243552.0	300.0	300.0	18.5978425674
chr5	127289397	127290667	chr5	127492517	127493553	"0,255,255"	50	chr5-chr5-1156	0.0	16.964285714285715	203003.0	10.9475775839	62.498944031	125.12876102
chr5	129899390	129899790	chr5	131110070	131110351	"0,255,255"	7	chr5-chr5-1157	0.0	5.0	1210620.5	6.59390360717	11.8133318172	20.0208485102
chr5	126676224	126676482	chr5	126808330	126809259	"0,255,255"	9	chr5-chr5-1158	0.0	6.75	132441.5	5.05371755657	15.4632109415	20.5303339588
chr5	54379437	54380462	chr5	54419507	54419929	"0,255,255"	14	chr5-chr5-116	0.0	8.2962962962962958	39768.5	5.26722495451	19.0106957321	41.7718819253
chr5	129541225	129541934	chr5	129768110	129768582	"0,255,255"	7	chr5-chr5-1160	0.0	5.25	226766.5	6.19965409449	9.33432378447	20.0884092778
chr5	126676101	126676733	chr5	126801465	126803021	"0,255,255"	38	chr5-chr5-1164	0.0	18.577777777777779	125826.0	9.36749133588	58.0868387163	89.3842330317
chr5	129172681	129173013	chr5	129767954	129768768	"0,255,255"	9	chr5-chr5-1167	0.0	7.2000000000000002	595514.0	8.14736525039	14.5988316904	24.1630437508
chr5	122195613	122196916	chr5	122415303	122416086	"0,255,255"	27	chr5-chr5-1169	0.0	15.300000000000001	219430.0	5.85311638089	34.2780754111	73.4020185785
chr5	127299762	127299857	chr5	127492951	127493323	"0,255,255"	5	chr5-chr5-1170	0.0	inf	193327.5	300.0	300.0	16.2287881282
chr5	129400507	129401365	chr5	129768011	129768402	"0,255,255"	10	chr5-chr5-1173	0.0	5.3846153846153841	367270.5	11.4471114571	15.4716298087	29.1434843247
chr5	129770945	129771576	chr5	131109724	131110376	"0,255,255"	10	chr5-chr5-1174	0.0	5.0	1338789.5	9.75087680274	15.1537270343	21.7043461829
chr5	127757066	127757749	chr5	128200802	128202041	"0,255,255"	26	chr5-chr5-1176	0.0	5.6216216216216219	444014.0	20.1213109731	37.9870735501	70.2641901405
chr5	126676250	126676342	chr5	126781772	126782417	"0,255,255"	6	chr5-chr5-1177	0.0	6.0	105798.5	5.45781607973	9.81278557873	18.7996458222
chr5	126656168	126657050	chr5	127492287	127493499	"0,255,255"	20	chr5-chr5-1182	0.0	12.5	836284.0	8.73943959554	30.8811411458	39.2249368447
chr5	122192852	122193209	chr5	123000114	123000330	"0,255,255"	5	chr5-chr5-1183	0.0	4.2857142857142856	807191.5	5.30071657475	7.87900369691	10.5367235581
chr5	127564014	127564424	chr5	127878298	127878395	"0,255,255"	5	chr5-chr5-1184	0.0	inf	314127.5	300.0	300.0	14.9078585739
chr5	58886623	58887586	chr5	59007312	59007919	"0,255,255"	15	chr5-chr5-119	0.0	12.0	120511.0	6.51295896839	22.6824497587	39.9313874342
chr5	120655675	120656215	chr5	121949049	121950208	"0,255,255"	10	chr5-chr5-1193	0.0	10.0	1293683.5	5.67951420345	16.5992293314	31.8953808086
chr5	127562370	127562582	chr5	128201486	128202074	"0,255,255"	7	chr5-chr5-1196	0.0	7.0	639304.0	5.19998564359	10.7404047817	19.5751600326
chr5	122294801	122295394	chr5	122492624	122493047	"0,255,255"	7	chr5-chr5-1199	0.0	5.25	197738.0	7.61831292981	11.4111842842	22.4899925333
chr5	115634636	115635438	chr5	115838961	115839722	"0,255,255"	18	chr5-chr5-1206	0.0	8.5714285714285712	204304.5	5.3405755837	22.760560632	44.6642585668
chr5	116557601	116558114	chr5	116947478	116948218	"0,255,255"	14	chr5-chr5-1209	0.0	8.2962962962962958	389990.5	5.89915934793	19.0106957321	36.5550141125
chr5	111835159	111835674	chr5	112146591	112147301	"0,255,255"	19	chr5-chr5-1210	0.0	6.333333333333333	311529.5	18.0756493221	31.3091653884	51.8241728667
chr5	118987900	118989409	chr5	119411213	119412577	"0,255,255"	62	chr5-chr5-1214	0.0	15.942857142857143	423240.5	7.41520885105	77.0362140994	145.809918406
chr5	115097622	115099019	chr5	115244960	115247460	"0,255,255"	73	chr5-chr5-1216	0.0	34.578947368421055	147889.5	7.28777079307	107.683464792	208.879226733
chr5	113378258	113379812	chr5	113606323	113607666	"0,255,255"	34	chr5-chr5-1217	0.0	11.590909090909092	227959.5	6.93131368473	40.7288818752	88.4895268007
chr5	111157305	111159406	chr5	111278460	111279767	"0,255,255"	67	chr5-chr5-1218	0.0	24.23404255319149	120758.0	11.3231352184	96.7645754861	183.438794056
chr5	113678621	113679168	chr5	114305254	114305882	"0,255,255"	11	chr5-chr5-1219	0.0	7.0	626673.5	5.96165986206	14.9220266489	31.9641652491
chr5	110756959	110757687	chr5	111063646	111064300	"0,255,255"	23	chr5-chr5-1220	0.0	9.1999999999999993	306650.0	7.70056717705	30.5758251223	71.4725977073
chr5	112492373	112493071	chr5	112529530	112529849	"0,255,255"	10	chr5-chr5-1223	0.0	10.0	36967.5	9.50470992691	17.5604386127	31.1767649947
chr5	115309174	115311345	chr5	115585547	115587416	"0,255,255"	62	chr5-chr5-1226	0.0	16.90909090909091	276222.0	16.4807939394	83.4016260643	153.356841088
chr5	116574844	116576954	chr5	116946907	116948828	"0,255,255"	62	chr5-chr5-1227	0.0	15.196078431372548	371968.5	18.1163512638	85.4005789546	167.664947738
chr5	113678892	113679529	chr5	114449449	114450624	"0,255,255"	27	chr5-chr5-1228	0.0	13.153846153846153	770826.0	12.0321689505	39.2415246068	63.4354916065
chr5	110441205	110441350	chr5	110590157	110590871	"0,255,255"	9	chr5-chr5-1229	0.0	inf	149236.5	300.0	300.0	29.6985018082
chr5	112550874	112552562	chr5	112756181	112758259	"0,255,255"	76	chr5-chr5-1230	0.0	19.0	205502.0	19.194224757	102.677567351	200.184085818
chr5	119470853	119471507	chr5	119743353	119744287	"0,255,255"	19	chr5-chr5-1234	0.0	7.4509803921568629	272640.0	9.07861466183	22.8515473972	57.3229051864
chr5	118987665	118989012	chr5	119744112	119744306	"0,255,255"	11	chr5-chr5-1235	0.0	11.0	755870.5	10.9425162504	22.9944178996	23.047508084
chr5	112996037	112996377	chr5	113606340	113606829	"0,255,255"	7	chr5-chr5-1237	0.0	5.4444444444444438	610377.5	5.23031326114	11.0569121889	16.3910615108
chr5	115634425	115635385	chr5	115830826	115831712	"0,255,255"	23	chr5-chr5-1241	0.0	13.895833333333334	196364.0	5.11293506325	29.9436406082	57.4766035258
chr5	115548929	115549464	chr5	116068108	116068281	"0,255,255"	6	chr5-chr5-1244	0.0	inf	518998.0	300.0	300.0	14.4378552127
chr5	115309923	115310489	chr5	115838919	115839814	"0,255,255"	9	chr5-chr5-1247	0.0	5.625	529160.5	6.19200684655	12.7851757864	21.0402912625
chr5	112996008	112996454	chr5	113510879	113511284	"0,255,255"	9	chr5-chr5-1248	0.0	4.5	514850.5	5.7900000883	13.2992967761	22.9478652502
chr5	115548839	115549776	chr5	115585793	115587212	"0,255,255"	35	chr5-chr5-1249	0.0	17.81818181818182	37195.0	5.50582413645	49.3337170406	90.5393315819
chr5	112238434	112239136	chr5	112419904	112420697	"0,255,255"	18	chr5-chr5-1255	0.0	9.0	181515.5	6.85285616234	25.341540357	52.9416813854
chr5	119315255	119315932	chr5	119409338	119409606	"0,255,255"	8	chr5-chr5-1258	0.0	8.0	93878.5	5.80947870664	13.0063065607	25.0028317753
chr5	112175156	112175486	chr5	112492524	112492780	"0,255,255"	5	chr5-chr5-1261	0.0	2.7777777777777777	317331.0	6.60749034156	7.34050571128	14.1222212705
chr5	114100527	114101532	chr5	114449430	114450599	"0,255,255"	23	chr5-chr5-1262	0.0	8.1458333333333321	348985.0	11.0866518706	29.9436406082	61.1296126764
chr5	115634660	115634847	chr5	116031917	116032753	"0,255,255"	7	chr5-chr5-1268	0.0	7.0	397581.5	7.46519043962	15.6028196636	19.1424274405
chr5	112549537	112550325	chr5	112757765	112757925	"0,255,255"	6	chr5-chr5-1270	0.0	4.7999999999999998	207914.0	5.10007849763	10.6821167598	18.0905764486
chr5	114101006	114101312	chr5	114305728	114306431	"0,255,255"	6	chr5-chr5-1271	0.0	4.0	204920.5	7.72592193079	9.16535310649	19.4093148761
chr5	82641292	82642025	chr5	83563638	83564881	"0,255,255"	20	chr5-chr5-1288	0.0	11.199999999999999	922601.0	8.61504902514	30.5306997297	47.5161269202
chr5	87781141	87782258	chr5	88690349	88691705	"0,255,255"	36	chr5-chr5-1292	0.0	11.117647058823529	909327.5	19.4494354447	47.8874826536	91.4625354696
chr5	86880903	86881043	chr5	86968230	86969017	"0,255,255"	8	chr5-chr5-1293	0.0	8.0	87650.5	6.78749806904	18.2050004902	23.3685574647
chr5	82106509	82107731	chr5	82225404	82226260	"0,255,255"	20	chr5-chr5-1296	0.0	7.8787878787878789	118712.0	12.6372305211	28.1522891978	55.2319140221
chr5	87069927	87070675	chr5	87399683	87400663	"0,255,255"	15	chr5-chr5-1299	0.0	6.0	329872.0	9.76637594462	20.0817580926	43.0897806109
chr5	59187519	59189099	chr5	59379804	59381462	"0,255,255"	40	chr5-chr5-130	0.0	15.0	192324.0	5.16711445992	49.027434592	101.480971477
chr5	88141186	88142090	chr5	88680538	88680979	"0,255,255"	14	chr5-chr5-1304	0.0	10.5	539120.5	7.80730284445	20.8070227065	40.7896210536
chr5	81506902	81507545	chr5	82166002	82166183	"0,255,255"	15	chr5-chr5-1305	0.0	inf	658869.0	300.0	300.0	41.5664469607
chr5	82174010	82175529	chr5	82225168	82226000	"0,255,255"	29	chr5-chr5-1306	0.0	7.9750000000000005	50814.5	21.4022978202	42.6546898748	80.0758222973
chr5	87781213	87781528	chr5	87844164	87844749	"0,255,255"	6	chr5-chr5-1308	0.0	3.0	63086.0	5.75996998429	8.42686714338	17.4903403136
chr5	54905993	54907224	chr5	55146400	55147060	"0,255,255"	27	chr5-chr5-131	0.0	10.903846153846153	240121.5	8.09202800974	35.9225896892	75.2745806337
chr5	82597056	82597984	chr5	83473746	83474167	"0,255,255"	7	chr5-chr5-1310	0.0	5.0909090909090908	876436.5	5.34978923177	10.4544504766	20.7970837369
chr5	80083574	80083793	chr5	80091794	80091936	"0,255,255"	6	chr5-chr5-1315	0.0	4.5	8181.5	6.69901086576	9.46855140564	12.2780456134
chr5	81108499	81109147	chr5	81195234	81195493	"0,255,255"	7	chr5-chr5-1316	0.0	5.4444444444444438	86540.5	5.02225519911	11.0569121889	18.7928350656
chr5	81108524	81108670	chr5	81165483	81165707	"0,255,255"	5	chr5-chr5-1317	0.0	5.0	56998.0	5.65828319487	8.60241602661	14.7079922624
chr5	86971046	86971381	chr5	87400116	87400567	"0,255,255"	8	chr5-chr5-1319	0.0	5.7142857142857144	429128.0	9.85424178736	13.8717484275	22.9699267047
chr5	81425252	81426081	chr5	82224855	82225851	"0,255,255"	18	chr5-chr5-1320	0.0	7.4482758620689662	799686.5	13.8933167062	25.6024478457	45.0718261199
chr5	91223799	91229359	chr5	91383679	91386546	"0,255,255"	279	chr5-chr5-1324	0.0	76.466666666666669	158533.5	74.862848195	300.0	300.0
chr5	94524365	94525452	chr5	94692418	94693380	"0,255,255"	27	chr5-chr5-1326	0.0	10.35	167990.5	6.8336842895	34.2780754111	72.2200850958
chr5	95779518	95782521	chr5	95844283	95848690	"0,255,255"	203	chr5-chr5-1329	0.0	37.800000000000004	65467.0	28.3936103903	289.199374872	300.0
chr5	96344694	96345868	chr5	96601185	96603051	"0,255,255"	78	chr5-chr5-1331	0.0	17.97058823529412	256837.0	5.59620549428	91.7774601051	204.596039501
chr5	90439463	90440616	chr5	90529876	90530382	"0,255,255"	33	chr5-chr5-1332	0.0	14.384615384615385	90089.5	18.6279626036	50.597919767	97.1378431211
chr5	93607764	93608739	chr5	93801120	93801851	"0,255,255"	27	chr5-chr5-1333	0.0	12.535714285714286	193234.0	10.2595220529	43.0809551202	73.8029585694
chr5	90931807	90932667	chr5	91384164	91385613	"0,255,255"	36	chr5-chr5-1340	0.0	17.560975609756099	452651.5	8.43535083593	55.6835391635	68.3896603213
chr5	98905365	98907868	chr5	99031598	99033521	"0,255,255"	89	chr5-chr5-1342	0.0	21.460992907801415	125943.0	23.543505438	123.542690874	240.9597419
chr5	95663877	95665443	chr5	95846783	95848112	"0,255,255"	38	chr5-chr5-1343	0.0	15.108433734939759	182787.5	5.71075720765	48.1446800552	83.6257994622
chr5	91100751	91103893	chr5	91383320	91385570	"0,255,255"	140	chr5-chr5-1346	0.0	21.195219123505975	282123.0	11.2127606367	186.257068438	280.721656084
chr5	97296567	97297971	chr5	97533336	97535347	"0,255,255"	57	chr5-chr5-1348	0.0	20.583333333333332	237072.5	13.2987333496	85.047059502	141.345561462
chr5	90709328	90710446	chr5	90783398	90784290	"0,255,255"	22	chr5-chr5-1349	0.0	8.8000000000000007	73957.0	11.9816197329	31.2266173659	60.0244077437
chr5	97355477	97356216	chr5	97533953	97534327	"0,255,255"	7	chr5-chr5-1353	0.0	3.2307692307692308	178293.5	7.54776837373	9.95418317809	21.0569374029
chr5	96613672	96615103	chr5	96687397	96688767	"0,255,255"	42	chr5-chr5-1357	0.0	13.517241379310345	73694.5	9.72609182549	54.0568330094	118.520876334
chr5	95858710	95859204	chr5	96439943	96440305	"0,255,255"	8	chr5-chr5-1365	0.0	4.0	581167.0	9.25272936948	12.6441029292	20.0415179755
chr5	94524539	94525131	chr5	94785286	94785401	"0,255,255"	6	chr5-chr5-1378	0.0	inf	260508.5	300.0	300.0	18.2109703178
chr5	97044098	97044434	chr5	97161773	97162160	"0,255,255"	6	chr5-chr5-1379	0.0	3.8571428571428572	117700.5	5.12136496526	8.03261399082	19.1054285315
chr5	97297073	97297345	chr5	98827251	98827880	"0,255,255"	8	chr5-chr5-1380	0.0	4.0	1530356.5	6.70939212823	12.0183642411	19.248020174
chr5	94692785	94693142	chr5	94850091	94850497	"0,255,255"	7	chr5-chr5-1382	0.0	4.8461538461538458	157330.5	7.09804250787	9.95418317809	20.8126764663
chr5	90606355	90607001	chr5	90783453	90783987	"0,255,255"	12	chr5-chr5-1383	0.0	6.2608695652173907	177042.0	6.02413000035	16.4317482222	34.6827767687
chr5	97231090	97231266	chr5	98796537	98796894	"0,255,255"	5	chr5-chr5-1389	0.0	5.0	1565537.5	5.2248238867	8.21012415589	14.9216293542
chr5	54517067	54518263	chr5	54867050	54868867	"0,255,255"	36	chr5-chr5-139	0.0	16.105263157894736	350293.5	8.05207049625	56.8588754193	93.0654945412
chr5	95858175	95859130	chr5	96601813	96601996	"0,255,255"	8	chr5-chr5-1390	0.0	8.0	743252.0	5.35642858632	16.8001297389	16.2564639497
chr5	94524671	94525803	chr5	94737160	94738298	"0,255,255"	23	chr5-chr5-1391	0.0	8.2452830188679247	212492.0	7.84020098544	28.9746361786	57.5842651742
chr5	90932059	90932537	chr5	91418854	91420138	"0,255,255"	15	chr5-chr5-1392	0.0	15.0	487198.0	6.36140899614	25.97762823	32.9955738496
chr5	56269272	56271830	chr5	56837475	56839042	"0,255,255"	63	chr5-chr5-140	0.0	15.284023668639053	567707.5	10.2538696695	73.6627148912	158.461357032
chr5	90135851	90136153	chr5	90265167	90265394	"0,255,255"	5	chr5-chr5-1408	0.0	4.166666666666667	129278.5	5.86998348093	8.21012415589	17.8278835492
chr5	59809895	59810394	chr5	60382555	60383075	"0,255,255"	10	chr5-chr5-141	0.0	5.5555555555555554	572670.5	5.60247597946	14.0780555288	24.603541965
chr5	95644080	95644711	chr5	95664270	95664358	"0,255,255"	6	chr5-chr5-1410	0.0	inf	19918.5	300.0	300.0	14.833587926
chr5	64147810	64148096	chr5	64208021	64208317	"0,255,255"	9	chr5-chr5-1413	0.0	5.0625	60216.0	5.8577781041	12.7851757864	29.9848976985
chr5	64634723	64636281	chr5	64784028	64785505	"0,255,255"	103	chr5-chr5-1414	0.0	17.606837606837608	149264.5	13.6594186352	126.972897155	282.461549736
chr5	63400830	63401861	chr5	63963038	63963655	"0,255,255"	27	chr5-chr5-1415	0.0	15.631578947368421	562001.0	6.96325540563	39.5419260578	78.0891059546
chr5	60294867	60296185	chr5	60649007	60649993	"0,255,255"	18	chr5-chr5-1418	0.0	4.695652173913043	353974.0	15.4359918681	27.3898416273	44.8835616169
chr5	68286046	68287030	chr5	68745632	68745870	"0,255,255"	10	chr5-chr5-1419	0.0	10.0	459213.0	12.1065854825	23.5573587408	27.500954269
chr5	68285560	68286975	chr5	68459505	68461187	"0,255,255"	54	chr5-chr5-1420	0.0	14.4	174078.5	12.6189642361	64.900804012	135.554419613
chr5	66305984	66309283	chr5	66756713	66758042	"0,255,255"	99	chr5-chr5-1423	0.0	40.13513513513513	449744.0	30.1645650627	169.234215828	258.587613568
chr5	62443722	62444421	chr5	62779091	62779440	"0,255,255"	10	chr5-chr5-1424	0.0	5.4166666666666661	335194.0	5.90223685124	12.852318759	30.9702349938
chr5	67165890	67167110	chr5	67206434	67209812	"0,255,255"	76	chr5-chr5-1425	0.0	36.914285714285718	41623.0	15.6770982603	123.348014694	208.37393692
chr5	65101093	65101411	chr5	65483345	65484117	"0,255,255"	9	chr5-chr5-1429	0.0	9.0	382479.0	6.94203312994	18.1568548646	25.8966710183
chr5	60958879	60959407	chr5	61657841	61659179	"0,255,255"	15	chr5-chr5-1430	0.0	11.428571428571429	699367.0	7.4302559826	22.3686786839	41.2132391928
chr5	66814294	66815192	chr5	66864135	66865326	"0,255,255"	17	chr5-chr5-1439	0.0	7.8461538461538467	49987.5	6.5031213388	21.6628430555	55.3882015851
chr5	68285559	68287150	chr5	68661197	68661650	"0,255,255"	13	chr5-chr5-1440	0.0	13.0	375069.0	6.07054034891	27.9836298285	32.870245676
chr5	64229188	64229831	chr5	64612045	64612928	"0,255,255"	19	chr5-chr5-1444	0.0	9.5	382977.0	5.61707239802	23.0108299283	52.4156612251
chr5	61055224	61055648	chr5	61221657	61221960	"0,255,255"	6	chr5-chr5-1445	0.0	3.75	166372.5	6.66944725269	9.46855140564	19.7334124978
chr5	63125854	63126579	chr5	63963124	63963794	"0,255,255"	9	chr5-chr5-1447	0.0	5.2941176470588234	837242.5	6.42920159554	12.5521180602	27.6556692361
chr5	64958730	64959301	chr5	65382473	65383014	"0,255,255"	7	chr5-chr5-1453	0.0	3.8888888888888888	423728.0	6.04762875749	11.0569121889	20.9097437289
chr5	60677821	60678050	chr5	60960296	60960860	"0,255,255"	5	chr5-chr5-1457	0.0	3.3333333333333335	282642.5	5.55240720326	8.21012415589	14.1809375662
