chromosome1	x1	x2	chromosome2	y1	y2	color	observed	loopId	FDR	EnrichmentScore	distance	-log10(binomal_p-value)	-log10(poisson_p-value)	-log10(hypergeometric_p-value)
chr16	87320941	87332821	chr16	87391929	87396670	"0,255,255"	8	chr16-chr16-2044	0.0	5.8666666666666671	67418.5	8.00007141844	8.90416656528	15.1476195607
chr16	88525133	88527635	chr16	88791059	88794025	"0,255,255"	5	chr16-chr16-2047	0.0	4.2857142857142856	266158.0	6.63116358314	7.87900369691	12.3258919284
chr16	84007689	84014464	chr16	84046371	84048589	"0,255,255"	5	chr16-chr16-2051	0.0	inf	36403.5	300.0	300.0	11.8115156016
chr16	622163	622429	chr16	636262	637353	"0,255,255"	5	chr16-chr16-208	0.0	inf	14511.5	300.0	300.0	12.8348687391
chr16	3056317	3062026	chr16	3087266	3087582	"0,255,255"	5	chr16-chr16-2080	0.0	inf	28252.5	300.0	300.0	11.961557399
chr16	103501	113827	chr16	177609	181157	"0,255,255"	11	chr16-chr16-2081	0.0	11.0	70719.0	8.57066328992	16.1338580137	18.988877847
chr16	10971589	10972836	chr16	11094447	11106134	"0,255,255"	11	chr16-chr16-2110	0.0	8.5555555555555554	128078.0	12.9082525153	19.1403070366	17.9116562671
chr16	74996956	75004163	chr16	75106784	75113825	"0,255,255"	12	chr16-chr16-2133	0.0	7.125	109745.0	11.2998055206	14.746706983	20.3738799938
chr16	74998378	75001820	chr16	75059780	75067168	"0,255,255"	10	chr16-chr16-2151	0.0	6.875	63375.0	5.58574465407	11.6344482416	12.480263769
chr16	57598057	57602381	chr16	57647899	57651997	"0,255,255"	6	chr16-chr16-2199	0.0	4.5599999999999996	49729.0	5.02245107727	6.56254504285	13.6888290308
chr16	58019200	58025013	chr16	58121423	58127167	"0,255,255"	8	chr16-chr16-2217	0.0	5.7142857142857144	102188.5	5.27688688098	10.108738945	15.4164137084
chr16	53055249	53055863	chr16	53095886	53103758	"0,255,255"	5	chr16-chr16-2220	0.0	inf	44266.0	300.0	300.0	11.2195256556
chr16	57576171	57580859	chr16	57647555	57654261	"0,255,255"	6	chr16-chr16-2222	0.0	4.6956521739130439	72393.0	5.75336122589	6.77240555361	14.5498349026
chr16	30657511	30660236	chr16	30689447	30694164	"0,255,255"	7	chr16-chr16-2233	0.0	5.1333333333333337	32932.0	6.33320465836	9.5267330496	10.2282771006
chr16	22190586	22199043	chr16	22294284	22299215	"0,255,255"	11	chr16-chr16-2269	0.0	7.7916666666666661	101935.0	7.06612673477	14.5143026431	13.1037680448
chr16	88785647	88785862	chr16	88787156	88787341	"0,255,255"	5	chr16-chr16-3	0.0	3.5714285714285716	1494.0	5.84586697902	7.87900369691	19.1130635015
chr16	67260773	67261913	chr16	67278447	67278794	"0,255,255"	5	chr16-chr16-471	0.0	5.0	17277.5	6.66027076027	9.7044284504	14.3063712324
chr16	31253871	31254364	chr16	31259982	31260311	"0,255,255"	5	chr16-chr16-586	0.0	5.0	6029.0	5.81362495015	8.21012415589	15.8820467877
chr16	30553417	30553771	chr16	30557352	30558424	"0,255,255"	8	chr16-chr16-603	0.0	8.0	4294.0	6.6431033103	18.2050004902	24.0269646759
chr16	22198702	22199361	chr16	22201822	22201914	"0,255,255"	5	chr16-chr16-681	0.0	inf	2836.5	300.0	300.0	18.2809915969
chr16	23678863	23679584	chr16	23727117	23728153	"0,255,255"	5	chr16-chr16-722	0.0	2.7777777777777777	48411.5	6.18018359262	7.34050571128	11.5175487439
chr16	85564847	85571315	chr16	85607752	85612353	"0,255,255"	21	chr16-chr16-801	0.0	8.1666666666666661	41971.5	9.93957199873	15.9789848541	27.2715942036
chr16	89489150	89491009	chr16	89505599	89507485	"0,255,255"	8	chr16-chr16-815	0.0	4.5490196078431371	16462.5	5.46827558659	7.14126776606	13.8913449148
chr16	87778013	87780615	chr16	87871636	87872439	"0,255,255"	6	chr16-chr16-837	0.0	6.0	92723.5	5.26956653955	12.0057695444	12.3099167585
chr17	28319142	28320083	chr17	28324038	28324306	"0,255,255"	6	chr17-chr17-1015	0.0	inf	4559.5	300.0	300.0	19.0959563568
chr17	27468257	27469430	chr17	27473595	27474166	"0,255,255"	6	chr17-chr17-1072	0.0	5.4545454545454541	5037.0	5.47069833368	8.64988369929	17.3053532476
chr17	74923631	74924701	chr17	74960332	74961747	"0,255,255"	6	chr17-chr17-1101	0.0	4.6363636363636358	36873.5	5.00247219073	6.88452918749	14.8012793918
chr17	78360422	78361370	chr17	78376097	78378481	"0,255,255"	5	chr17-chr17-1279	0.0	5.0	16393.0	5.14796785885	8.21012415589	12.5845246271
chr17	75113132	75114994	chr17	75129284	75131564	"0,255,255"	5	chr17-chr17-1295	0.0	3.3333333333333335	16361.0	5.54406062225	7.34050571128	10.4771338394
chr17	81308607	81310453	chr17	81364247	81365583	"0,255,255"	5	chr17-chr17-1414	0.0	3.5714285714285716	55385.0	6.00718659082	7.87900369691	10.2576067131
chr17	32783550	32784593	chr17	32876255	32877656	"0,255,255"	6	chr17-chr17-1441	0.0	4.0	92884.0	7.3945548775	9.16535310649	14.5584531992
chr17	39202844	39205942	chr17	39207114	39207232	"0,255,255"	5	chr17-chr17-1500	0.0	5.0	2780.0	5.75273407012	9.08335086323	18.3388748876
chr17	32754496	32755442	chr17	32777089	32779122	"0,255,255"	5	chr17-chr17-1515	0.0	3.4615384615384617	23136.5	5.38734636064	6.55643971181	16.2833678953
chr17	33857626	33859132	chr17	33948959	33949811	"0,255,255"	5	chr17-chr17-1543	0.0	3.3333333333333335	91006.0	6.17656212667	8.21012415589	11.80721657
chr17	8079685	8081337	chr17	8110169	8110884	"0,255,255"	7	chr17-chr17-1593	0.0	5.25	30015.5	6.18981211809	11.4111842842	18.1234975291
chr17	8138458	8139517	chr17	8158682	8160167	"0,255,255"	5	chr17-chr17-1594	0.0	4.375	20437.0	6.03801500385	7.59265657939	10.9046301192
chr17	6911558	6914277	chr17	6998675	7003943	"0,255,255"	12	chr17-chr17-1697	0.0	5.8947368421052637	88391.5	7.01165300842	11.8379787552	23.018659724
chr17	8846825	8847085	chr17	8848219	8850867	"0,255,255"	5	chr17-chr17-1707	0.0	5.0	2588.0	5.77050553649	9.7044284504	21.1163798189
chr17	3631836	3634853	chr17	3636065	3636276	"0,255,255"	9	chr17-chr17-1721	0.0	4.5	2826.0	6.72459309837	9.48997842869	36.9131022467
chr17	47839762	47845526	chr17	47889212	47891207	"0,255,255"	14	chr17-chr17-1761	0.0	10.418604651162791	47565.5	11.6029009953	16.2459883705	32.3449165317
chr17	41738365	41740681	chr17	41801591	41801895	"0,255,255"	5	chr17-chr17-1792	0.0	inf	62220.0	300.0	300.0	15.9871609826
chr17	40111959	40113951	chr17	40168260	40169660	"0,255,255"	9	chr17-chr17-1808	0.0	5.1923076923076925	56005.0	5.59714530987	10.9265063057	18.618204341
chr17	47978399	47981558	chr17	48016832	48018544	"0,255,255"	8	chr17-chr17-1836	0.0	4.4210526315789469	37709.5	7.15078031832	8.11363145384	17.7342275729
chr17	43393989	43394365	chr17	43481800	43483804	"0,255,255"	6	chr17-chr17-1849	0.0	inf	88625.0	300.0	300.0	15.7567686599
chr17	42023695	42023854	chr17	42024888	42025177	"0,255,255"	7	chr17-chr17-1861	0.0	2.882352941176471	1258.0	5.02362643248	9.15381247286	20.759852216
chr17	40302651	40304038	chr17	40352539	40356560	"0,255,255"	8	chr17-chr17-1892	0.0	5.4736842105263159	51205.0	7.88569356772	10.4487611072	20.9684881704
chr17	48602716	48604190	chr17	48617387	48618847	"0,255,255"	7	chr17-chr17-1914	0.0	5.7272727272727266	14664.0	5.86233995389	8.38894431624	16.147040265
chr17	48954356	48954629	chr17	48998222	49003089	"0,255,255"	7	chr17-chr17-1972	0.0	7.0	46163.0	8.3603900953	14.3739796049	13.9719505861
chr17	42321687	42323144	chr17	42405508	42407309	"0,255,255"	6	chr17-chr17-1974	0.0	3.2307692307692308	83993.0	7.02335255782	8.22200863774	12.132315071
chr17	45134071	45137311	chr17	45149297	45149825	"0,255,255"	5	chr17-chr17-2029	0.0	5.0	13870.0	6.05747242549	8.60241602661	10.4154981275
chr17	41486949	41489090	chr17	41548952	41549215	"0,255,255"	5	chr17-chr17-2047	0.0	5.0	61064.0	5.13087242599	8.60241602661	15.2872623932
chr17	18217563	18217875	chr17	18218910	18219354	"0,255,255"	7	chr17-chr17-2051	0.0	3.1818181818181817	1413.0	7.57201870814	10.4544504766	27.9482564148
chr17	14015029	14018411	chr17	14019784	14019912	"0,255,255"	5	chr17-chr17-2173	0.0	inf	3128.0	300.0	300.0	20.815353259
chr17	39056975	39057235	chr17	39060101	39060912	"0,255,255"	5	chr17-chr17-235	0.0	inf	3401.5	300.0	300.0	18.0828873236
chr17	50167784	50169722	chr17	50198189	50198491	"0,255,255"	5	chr17-chr17-2464	0.0	5.0	29587.0	8.36626415362	9.7044284504	15.5238387931
chr17	50849735	50853228	chr17	50950304	50950977	"0,255,255"	6	chr17-chr17-2487	0.0	6.0	99159.0	5.57361524569	8.64988369929	13.778093926
chr17	27353922	27354707	chr17	27599719	27601949	"0,255,255"	6	chr17-chr17-2737	0.0	6.0	246519.5	6.61257178778	8.89452432437	14.0772473722
chr17	74210616	74214412	chr17	74295709	74301330	"0,255,255"	7	chr17-chr17-2756	0.0	4.9411764705882346	86005.5	5.78006530146	9.15381247286	14.585593504
chr17	78018930	78021556	chr17	78079627	78085556	"0,255,255"	6	chr17-chr17-2758	0.0	6.0	62348.5	6.27732324699	8.89452432437	13.0068937256
chr17	75903882	75906371	chr17	76000540	76006652	"0,255,255"	7	chr17-chr17-2759	0.0	7.0	98469.5	6.24835852168	12.2781627153	14.7826778838
chr17	75854901	75862086	chr17	75894079	75896874	"0,255,255"	8	chr17-chr17-2762	0.0	7.5	36983.0	5.16087904657	11.0342716684	13.0343901489
chr17	74960153	74961841	chr17	75200125	75205858	"0,255,255"	6	chr17-chr17-2763	0.0	inf	241994.5	300.0	300.0	10.8264711797
chr17	79839851	79844658	chr17	79913973	79918122	"0,255,255"	5	chr17-chr17-2793	0.0	4.4117647058823533	73793.0	5.75942326457	5.98833599268	11.1017020375
chr17	80987046	80993470	chr17	81096549	81101971	"0,255,255"	8	chr17-chr17-2813	0.0	5.5	109002.0	7.36564920843	11.0342716684	14.599772972
chr17	39620994	39623592	chr17	39667292	39674199	"0,255,255"	9	chr17-chr17-2827	0.0	9.0	48452.5	9.86035581187	13.5850551166	18.012742393
chr17	7632678	7634770	chr17	7716961	7721948	"0,255,255"	5	chr17-chr17-2859	0.0	4.2857142857142856	85730.5	6.58690621807	7.87900369691	12.2402126309
chr17	2303103	2305118	chr17	2334212	2338516	"0,255,255"	7	chr17-chr17-2860	0.0	4.375	32253.5	6.91614932371	11.4111842842	13.3800189573
chr17	3913930	3916646	chr17	4004398	4008094	"0,255,255"	8	chr17-chr17-2877	0.0	4.7058823529411766	90958.0	5.87618117576	10.8274933933	13.9137473886
chr17	49407555	49412008	chr17	49555032	49556591	"0,255,255"	5	chr17-chr17-2886	0.0	5.0	146030.0	6.39967759808	7.59265657939	14.7825662547
chr17	42720635	42721551	chr17	42755211	42763574	"0,255,255"	5	chr17-chr17-2893	0.0	5.0	38299.5	6.59137594061	9.08335086323	13.7330201133
chr17	48025064	48028713	chr17	48073219	48074874	"0,255,255"	7	chr17-chr17-2894	0.0	4.454545454545455	47158.0	6.46874376061	10.4544504766	16.9310139774
chr17	42573310	42580121	chr17	42674079	42680829	"0,255,255"	9	chr17-chr17-2897	0.0	5.5714285714285712	100738.5	5.84520625597	11.7417919494	10.2562127606
chr17	44123299	44124192	chr17	44138881	44141911	"0,255,255"	5	chr17-chr17-2898	0.0	inf	16650.5	300.0	300.0	11.4427486618
chr17	41959817	41966034	chr17	42112827	42119000	"0,255,255"	9	chr17-chr17-2903	0.0	5.5161290322580649	152988.0	6.14741546663	10.2585028308	16.706559964
chr17	48953024	48954412	chr17	49032335	49036232	"0,255,255"	5	chr17-chr17-2908	0.0	4.2307692307692308	80565.5	6.24680647091	6.55643971181	15.8408241908
chr17	47664488	47668413	chr17	47742859	47745238	"0,255,255"	5	chr17-chr17-2922	0.0	3.75	77598.0	7.68241729753	7.59265657939	13.618192656
chr17	39336529	39336928	chr17	39338629	39338750	"0,255,255"	5	chr17-chr17-293	0.0	inf	1961.0	300.0	300.0	19.238890319
chr17	44774920	44779575	chr17	44865003	44867916	"0,255,255"	5	chr17-chr17-2938	0.0	3.3333333333333335	89212.0	6.29742204329	7.34050571128	14.5622104923
chr17	45132214	45136019	chr17	45197547	45198349	"0,255,255"	8	chr17-chr17-2940	0.0	8.0	63831.5	5.33761575009	15.0330570914	20.1957783384
chr17	42403975	42406777	chr17	42512168	42517487	"0,255,255"	6	chr17-chr17-2949	0.0	4.6363636363636358	109451.5	6.69611426844	6.88452918749	13.0579048886
chr17	42023598	42028370	chr17	42098818	42101793	"0,255,255"	7	chr17-chr17-2950	0.0	4.8461538461538458	74321.5	6.26599302192	7.8962383594	12.3371864852
chr17	43124519	43126356	chr17	43167540	43171223	"0,255,255"	8	chr17-chr17-2952	0.0	6.8571428571428568	43944.0	5.19935443643	13.8717484275	15.6444375939
chr17	40434435	40441475	chr17	40557749	40562179	"0,255,255"	7	chr17-chr17-2956	0.0	7.0	122009.0	8.34099237294	10.4544504766	10.210962029
chr17	40437866	40443422	chr17	40530311	40533619	"0,255,255"	8	chr17-chr17-2960	0.0	5.0909090909090908	91321.0	5.4170288801	8.58456481725	12.5361061905
chr17	49435283	49439550	chr17	49545539	49548614	"0,255,255"	5	chr17-chr17-2978	0.0	4.375	109660.0	6.45607743049	7.59265657939	13.9826769868
chr17	39637148	39637519	chr17	39642317	39642965	"0,255,255"	5	chr17-chr17-298	0.0	4.545454545454545	5307.5	7.05660022239	6.91197569535	15.3202190203
chr17	66349503	66353272	chr17	66503285	66507656	"0,255,255"	10	chr17-chr17-3020	0.0	5.5555555555555554	154083.0	9.16700973266	12.3526146758	19.7735612035
chr17	64063969	64065788	chr17	64130285	64134077	"0,255,255"	5	chr17-chr17-3035	0.0	3.5714285714285716	67302.5	7.80872362571	7.87900369691	12.7730928328
chr17	50198370	50208959	chr17	50267419	50274779	"0,255,255"	14	chr17-chr17-3057	0.0	8.721311475409836	67434.5	7.94376234155	14.1927281151	26.3934905227
chr17	58351855	58363496	chr17	58413480	58417774	"0,255,255"	14	chr17-chr17-3061	0.0	7.887323943661972	57951.5	5.09303430069	13.3101477361	16.5643941402
chr17	57856989	57861621	chr17	57993926	57996884	"0,255,255"	5	chr17-chr17-3063	0.0	4.7727272727272725	136100.0	5.81845360498	5.446477398	10.8058476026
chr17	58327062	58332929	chr17	58361816	58364506	"0,255,255"	7	chr17-chr17-3070	0.0	4.6052631578947372	33165.5	7.23833360579	6.78795986081	11.0484752696
chr17	59219748	59221767	chr17	59286539	59293590	"0,255,255"	6	chr17-chr17-3071	0.0	6.0	69307.0	10.0257323974	13.0585962398	10.3356743573
chr17	29179844	29186612	chr17	29218528	29219671	"0,255,255"	5	chr17-chr17-3101	0.0	5.0	35871.5	9.79515842576	9.7044284504	10.4345340672
chr17	28573426	28577044	chr17	28944866	28945718	"0,255,255"	5	chr17-chr17-3102	0.0	inf	370057.0	300.0	300.0	14.0341940354
chr17	29636691	29642808	chr17	29774799	29779453	"0,255,255"	8	chr17-chr17-3111	0.0	5.4285714285714288	137376.5	5.84311771098	9.13617695789	15.6819242748
chr17	29141825	29151698	chr17	29215408	29220272	"0,255,255"	9	chr17-chr17-3116	0.0	6.0	71078.5	7.64658013231	10.7828916253	14.0366939471
chr17	28492670	28494978	chr17	28532887	28540931	"0,255,255"	5	chr17-chr17-3118	0.0	5.0	43085.0	7.52019990611	7.11532912789	15.0452002124
chr17	39402691	39402899	chr17	39406065	39407037	"0,255,255"	5	chr17-chr17-339	0.0	5.0	3756.0	5.52043904109	9.08335086323	19.7392156466
chr17	3883909	3885088	chr17	3888549	3888784	"0,255,255"	5	chr17-chr17-397	0.0	5.0	4168.0	9.6272276042	12.0827999356	16.4984463667
chr17	2095189	2095353	chr17	2097715	2099004	"0,255,255"	5	chr17-chr17-400	0.0	inf	3088.5	300.0	300.0	20.4593560533
chr17	40013844	40013978	chr17	40111429	40112034	"0,255,255"	6	chr17-chr17-468	0.0	inf	97820.5	300.0	300.0	13.5317466121
chr17	47229652	47230655	chr17	47314854	47316012	"0,255,255"	13	chr17-chr17-475	0.0	7.6470588235294121	85279.5	12.8350417707	19.866972906	32.7909366932
chr17	42067386	42068109	chr17	42101685	42101820	"0,255,255"	5	chr17-chr17-505	0.0	inf	34005.0	300.0	300.0	15.1622795852
chr17	44363642	44364184	chr17	44367160	44367696	"0,255,255"	5	chr17-chr17-513	0.0	3.5714285714285716	3515.0	5.79586874169	7.87900369691	17.331880068
chr17	42087488	42088135	chr17	42091287	42091469	"0,255,255"	5	chr17-chr17-551	0.0	inf	3566.5	300.0	300.0	21.1163798191
chr17	47870436	47871442	chr17	47877577	47878421	"0,255,255"	6	chr17-chr17-567	0.0	5.0526315789473681	7060.0	5.25456844549	7.25541764909	16.1724880255
chr17	49767264	49768201	chr17	49771321	49771532	"0,255,255"	5	chr17-chr17-588	0.0	4.0909090909090908	3694.0	5.77730143104	6.91197569535	18.1301522448
chr17	42980474	42981356	chr17	42984853	42985445	"0,255,255"	7	chr17-chr17-611	0.0	5.0555555555555554	4234.0	6.85199505148	8.98383810481	23.2136074442
chr17	40013880	40014082	chr17	40017245	40018365	"0,255,255"	5	chr17-chr17-628	0.0	2.5	3824.0	6.75190086359	10.5812677838	15.6616390156
chr17	40054576	40054928	chr17	40060141	40061557	"0,255,255"	5	chr17-chr17-674	0.0	5.0	6097.0	9.84714976648	8.60241602661	15.0452002124
chr17	16516858	16517876	chr17	16521221	16521485	"0,255,255"	10	chr17-chr17-695	0.0	6.0	3986.0	6.57138644824	19.5897999012	34.4095305148
chr17	15944838	15945548	chr17	15997763	15999777	"0,255,255"	9	chr17-chr17-715	0.0	6.6315789473684204	53577.0	6.37579984221	12.1251802977	22.4615954304
chr17	78289324	78290363	chr17	78359776	78360715	"0,255,255"	5	chr17-chr17-74	0.0	4.0	70402.0	5.84644882672	7.11532912789	13.3456199165
chr17	64363045	64363565	chr17	64367080	64367902	"0,255,255"	5	chr17-chr17-812	0.0	3.125	4186.0	6.25939576603	7.59265657939	19.1505419496
chr17	56961064	56961330	chr17	56963119	56965165	"0,255,255"	8	chr17-chr17-877	0.0	5.052631578947369	2945.0	6.78892036116	10.4487611072	30.6974472778
chr17	51119126	51120027	chr17	51153158	51153517	"0,255,255"	8	chr17-chr17-879	0.0	6.0	33761.0	9.6255453585	13.4116700129	23.0762286614
chr17	57366558	57367483	chr17	57379267	57380222	"0,255,255"	7	chr17-chr17-901	0.0	5.3529411764705879	12724.0	6.02352122171	9.15381247286	15.2534472581
chr17	75322646	75323461	chr17	75404239	75405122	"0,255,255"	7	chr17-chr17-91	0.0	4.2000000000000002	81627.0	5.12169874362	10.7404047817	19.1940851865
chr17	53749351	53749523	chr17	53752020	53752868	"0,255,255"	5	chr17-chr17-935	0.0	inf	3007.0	300.0	300.0	22.0126217924
chr17	28726706	28728312	chr17	28750138	28750760	"0,255,255"	14	chr17-chr17-994	0.0	8.0	22940.0	11.6499410168	20.5144224358	35.7840409072
chr21	35192287	35192824	chr21	35196657	35197519	"0,255,255"	5	chr21-chr21-157	0.0	4.1176470588235299	4532.5	5.70633631938	5.98833599268	17.0408523143
chr21	14531552	14532366	chr21	14535355	14535524	"0,255,255"	5	chr21-chr21-173	0.0	3.75	3480.5	6.64771230813	7.59265657939	16.2438328248
chr21	34693333	34693762	chr21	34695715	34696074	"0,255,255"	5	chr21-chr21-21	0.0	3.75	2347.0	5.83494018043	9.08335086323	17.0351986415
chr21	35222664	35223586	chr21	35226120	35226437	"0,255,255"	5	chr21-chr21-23	0.0	3.8888888888888884	3153.5	5.10470365231	5.86782189326	17.0351986415
chr21	44874117	44878120	chr21	45892166	45892189	"0,255,255"	7	chr21-chr21-671	0.0	inf	1016059.0	300.0	300.0	16.2970911087
chr21	35557747	35558297	chr21	35560704	35561025	"0,255,255"	5	chr21-chr21-69	0.0	5.0	2842.5	5.19112500503	6.72664200655	16.6887124809
chr21	38214769	38215854	chr21	38219198	38219261	"0,255,255"	5	chr21-chr21-70	0.0	inf	3918.0	300.0	300.0	19.7053662393
chr21	44949144	44951677	chr21	45136987	45138860	"0,255,255"	7	chr21-chr21-743	0.0	4.8461538461538458	187513.0	5.79033874165	9.95418317809	17.3110749712
chr21	33198668	33202106	chr21	33374571	33380039	"0,255,255"	5	chr21-chr21-824	0.0	5.0	176918.0	6.96495269049	7.87900369691	11.2190400053
chr21	36288979	36289140	chr21	36291274	36292167	"0,255,255"	6	chr21-chr21-89	0.0	6.0	2661.0	7.00245863201	14.861054688	22.6125691359
chr7	28014922	28015521	chr7	28020403	28020639	"0,255,255"	5	chr7-chr7-1003	0.0	5.0	5299.5	5.18806938488	9.08335086323	21.6300713892
chr7	24763833	24764333	chr7	24767379	24767691	"0,255,255"	5	chr7-chr7-1029	0.0	4.166666666666667	3452.0	5.65505850886	6.72664200655	19.7590666716
chr7	23082939	23084006	chr7	23086034	23086195	"0,255,255"	6	chr7-chr7-1075	0.0	inf	2642.0	300.0	300.0	24.6615221929
chr7	74269897	74270163	chr7	74288605	74289396	"0,255,255"	8	chr7-chr7-125	0.0	8.0	18970.5	10.3279430156	15.0330570914	26.2364320937
chr7	87059795	87060911	chr7	87148302	87149390	"0,255,255"	6	chr7-chr7-1253	0.0	4.875	88493.0	6.29798408521	7.6920871755	13.2675360992
chr7	88582250	88583861	chr7	88586313	88586390	"0,255,255"	5	chr7-chr7-1254	0.0	inf	3296.0	300.0	300.0	19.5167869661
chr7	128476723	128476912	chr7	128478885	128479324	"0,255,255"	5	chr7-chr7-1350	0.0	5.0	2287.0	6.93494142461	9.08335086323	20.2062066683
chr7	64838891	64838905	chr7	153411814	153414053	"0,255,255"	7	chr7-chr7-1376	0.0	inf	88574035.5	300.0	300.0	24.6429171982
chr7	151028490	151029020	chr7	151056235	151059745	"0,255,255"	7	chr7-chr7-1417	0.0	7.0	29235.0	6.87328468503	12.2781627153	10.810454346
