chromosome1	x1	x2	chromosome2	y1	y2	color	observed	loopId	FDR	EnrichmentScore	distance	-log10(binomal_p-value)	-log10(poisson_p-value)	-log10(hypergeometric_p-value)
chr21	36346420	36347340	chr21	36359208	36359913	"0,255,255"	18	chr21-chr21-135	0.0	8.756756756756758	12680.5	5.537216881185334	23.730866731796613	36.73734263313022
chr21	45663814	45664189	chr21	45717746	45717797	"0,255,255"	6	chr21-chr21-136	0.0	inf	53770.0	300.0	300.0	15.675356017822834
chr21	36435378	36447380	chr21	36620884	36628733	"0,255,255"	13	chr21-chr21-1375	0.0	5.416666666666667	183429.5	8.968602092067782	7.910292977961622	21.173264221971543
chr21	29286820	29287494	chr21	29318629	29319906	"0,255,255"	23	chr21-chr21-14	0.0	11.129032258064514	32110.5	10.604571664183872	34.24016354730866	59.33693231751258
chr21	38592591	38598403	chr21	38936265	38938158	"0,255,255"	7	chr21-chr21-1411	0.0	inf	341714.5	300.0	300.0	10.4352847841762
chr21	37524104	37532190	chr21	37661718	37663110	"0,255,255"	7	chr21-chr21-1443	0.0	4.8999999999999995	134267.0	7.660122029436312	10.740404781713318	10.078894955344635
chr21	34558228	34560299	chr21	34614367	34620604	"0,255,255"	6	chr21-chr21-1444	0.0	3.8181818181818183	58222.0	6.187698176866091	8.649883699290672	10.789821132033177
chr21	37513891	37517674	chr21	37751840	37758640	"0,255,255"	7	chr21-chr21-1447	0.0	5.6875	239457.5	5.0944987946308204	7.287708536011278	10.16782679064251
chr21	35182271	35192004	chr21	35309654	35322083	"0,255,255"	18	chr21-chr21-1448	0.0	5.015267175572519	128731.0	5.474862530507352	9.350867518623595	18.636390445986166
chr21	46498924	46499328	chr21	46524435	46524767	"0,255,255"	8	chr21-chr21-145	0.0	4.0	25475.0	6.8364057964069875	12.64410292924388	26.020315504543447
chr21	39591199	39591435	chr21	39692543	39696452	"0,255,255"	5	chr21-chr21-1453	0.0	inf	103180.5	300.0	300.0	12.869150505821763
chr21	43758112	43758176	chr21	43870139	43870264	"0,255,255"	6	chr21-chr21-146	0.0	4.5	112057.5	7.077774855250212	9.468551405637669	18.903557046785007
chr21	36341123	36341421	chr21	36418214	36418576	"0,255,255"	6	chr21-chr21-147	0.0	3.272727272727273	77123.0	7.2511654344334655	8.649883699290672	12.76009839577964
chr21	40685377	40687832	chr21	40751398	40754797	"0,255,255"	7	chr21-chr21-1478	0.0	5.25	66493.0	5.819950138700317	8.6711154793711	15.338764437028509
chr21	37525120	37525765	chr21	37546322	37546416	"0,255,255"	7	chr21-chr21-148	0.0	inf	20926.5	300.0	300.0	18.098594742904172
chr21	31953511	31956732	chr21	32015729	32026911	"0,255,255"	12	chr21-chr21-1485	0.0	7.125	66198.5	5.433158791156795	11.262282876516737	24.22345714533522
chr21	32769683	32770655	chr21	32783058	32783227	"0,255,255"	7	chr21-chr21-149	0.0	7.0	12973.5	9.350879859871293	14.373979604943043	20.503505996588988
chr21	32467934	32473925	chr21	32976186	32977149	"0,255,255"	5	chr21-chr21-1494	0.0	inf	505738.0	300.0	300.0	11.014415678143378
chr21	44309916	44310142	chr21	44327637	44328423	"0,255,255"	13	chr21-chr21-15	0.0	11.266666666666667	18001.0	6.770927262495171	20.565563245521915	37.27183221122483
chr21	37632773	37633349	chr21	37660819	37661090	"0,255,255"	7	chr21-chr21-152	0.0	5.5	27893.5	8.502260000292024	9.732683273364138	18.75958350448157
chr21	27142751	27145691	chr21	29037898	29039685	"0,255,255"	5	chr21-chr21-1560	0.0	3.75	1894570.5	6.505501459672702	7.592656579393306	10.31545009566121
chr21	34696720	34697384	chr21	34733280	34734721	"0,255,255"	15	chr21-chr21-157	0.0	7.142857142857142	36948.5	10.766875979060227	22.36867868392663	27.646161687287993
chr21	40552110	40561404	chr21	40718066	40721720	"0,255,255"	10	chr21-chr21-1576	0.0	6.666666666666667	163136.0	6.684678247419388	14.858038555288257	14.244082745365423
chr21	44398479	44404433	chr21	44451079	44452450	"0,255,255"	8	chr21-chr21-1580	0.0	8.0	50308.5	11.459434595517266	18.20500049023996	19.008330678130697
chr21	10776227	10777652	chr21	10812615	10817169	"0,255,255"	5	chr21-chr21-1584	0.0	4.375	37952.5	7.368323308156092	7.592656579393306	18.03363832298414
chr21	36359311	36359619	chr21	36420289	36420899	"0,255,255"	6	chr21-chr21-159	0.0	6.0	61129.0	5.38647794464362	8.22200863773529	13.033023653372169
chr21	19186202	19187837	chr21	19224664	19228229	"0,255,255"	5	chr21-chr21-1591	0.0	3.4782608695652173	39427.0	5.315545254563699	5.353550987090869	11.883262112740665
chr21	29297028	29297340	chr21	29318608	29319059	"0,255,255"	9	chr21-chr21-16	0.0	6.0	21649.5	6.1705680460420975	12.332608165490722	25.91093249836231
chr21	19047109	19051567	chr21	19296952	19302504	"0,255,255"	5	chr21-chr21-1605	0.0	4.090909090909091	250390.0	5.313088525792544	6.911975695354942	10.280247788374947
chr21	36308282	36308851	chr21	36423651	36423724	"0,255,255"	5	chr21-chr21-161	0.0	5.0	115121.0	8.247782179944972	10.581267783785725	10.357708827910256
chr21	37769542	37770684	chr21	37854530	37859033	"0,255,255"	6	chr21-chr21-1619	0.0	inf	86668.5	300.0	300.0	15.104905547314656
chr21	22534678	22536480	chr21	24159848	24164514	"0,255,255"	5	chr21-chr21-1625	0.0	3.3333333333333335	1626602.0	7.176883006733156	6.726642006547529	12.11977918829747
chr21	37632763	37633026	chr21	37691953	37692301	"0,255,255"	5	chr21-chr21-163	0.0	3.0	59232.5	5.443238035601296	7.115329127889359	11.290030051667706
chr21	47972416	47972583	chr21	48042252	48042460	"0,255,255"	5	chr21-chr21-166	0.0	3.125	69856.5	5.692363318250388	7.592656579393306	11.36928071124448
chr21	47306588	47314730	chr21	47342183	47343310	"0,255,255"	7	chr21-chr21-1662	0.0	inf	32087.5	300.0	300.0	21.73968308226763
chr21	45562956	45563542	chr21	45663886	45664183	"0,255,255"	5	chr21-chr21-167	0.0	4.166666666666667	100785.5	5.4006143359248675	8.210124155894936	11.332632566588561
chr21	30603457	30608282	chr21	30721006	30723591	"0,255,255"	5	chr21-chr21-1672	0.0	3.181818181818182	116429.0	5.259105991103641	6.911975695354942	10.388462071721378
chr21	33492739	33496946	chr21	33735865	33739698	"0,255,255"	6	chr21-chr21-1685	0.0	4.5	242939.0	5.415344365613026	7.692087175499016	11.686662441503865
chr21	37661390	37661821	chr21	37701564	37701999	"0,255,255"	6	chr21-chr21-169	0.0	4.384615384615384	40176.0	5.0997592963047	6.464050232735181	15.533475363627355
chr21	36341765	36342236	chr21	36359438	36359645	"0,255,255"	7	chr21-chr21-170	0.0	4.260869565217392	17541.0	6.8947163134417675	8.257596228496055	18.44275633297893
chr21	30667573	30674952	chr21	30742677	30749079	"0,255,255"	9	chr21-chr21-1700	0.0	7.411764705882353	74615.5	6.308013445179082	9.909138363983082	12.783666821882086
chr21	35747452	35747781	chr21	35987614	35987884	"0,255,255"	5	chr21-chr21-171	0.0	2.5	240132.5	5.0924830548683	7.115329127889359	13.377023062820484
chr21	44257418	44264896	chr21	44347872	44354634	"0,255,255"	10	chr21-chr21-1727	0.0	7.209302325581395	90096.0	5.046323912030065	10.394566548005102	18.63832589346042
chr21	23619661	23624269	chr21	23673933	23683374	"0,255,255"	9	chr21-chr21-1728	0.0	5.582278481012658	56688.5	5.895001656815464	6.788753615106044	18.47632023055424
chr21	42299957	42306614	chr21	42410042	42410764	"0,255,255"	6	chr21-chr21-1733	0.0	6.0	107117.5	8.203765843497182	12.005769544437369	16.91948024357505
chr21	39022968	39030815	chr21	39060813	39062494	"0,255,255"	7	chr21-chr21-1743	0.0	7.0	34762.0	5.591755680554604	12.27816271529894	16.160988626183936
chr21	34504548	34504635	chr21	34564839	34572302	"0,255,255"	6	chr21-chr21-1744	0.0	inf	63979.0	300.0	300.0	15.104142475344974
chr21	18882939	18885189	chr21	18981802	18989343	"0,255,255"	7	chr21-chr21-1745	0.0	5.526315789473684	101508.5	6.182462048906718	8.823260609635918	14.696181588223117
chr21	47035092	47039612	chr21	47186873	47189210	"0,255,255"	9	chr21-chr21-1749	0.0	3.31578947368421	150689.5	7.304018963765528	12.125180297661313	21.084476018464578
chr21	42734403	42734488	chr21	42746334	42746683	"0,255,255"	5	chr21-chr21-177	0.0	inf	12063.0	300.0	300.0	17.83918498753667
chr21	36305307	36305484	chr21	36321969	36322349	"0,255,255"	5	chr21-chr21-178	0.0	4.0	16763.5	5.690666063480735	7.115329127889359	15.537783464357263
chr21	47672952	47672957	chr21	47812187	47812203	"0,255,255"	5	chr21-chr21-179	0.0	2.5	139240.5	5.179799082363445	8.210124155894936	23.435370134454487
chr21	44863368	44863536	chr21	44901823	44902373	"0,255,255"	10	chr21-chr21-18	0.0	inf	38646.0	300.0	300.0	27.26727093053035
chr21	39060199	39065770	chr21	39474611	39478299	"0,255,255"	6	chr21-chr21-1800	0.0	5.0	413470.5	7.868148747976522	10.210748135582751	11.016483282925524
chr21	26792833	26799044	chr21	26932808	26948340	"0,255,255"	14	chr21-chr21-1801	0.0	7.897435897435898	144635.5	6.21074853792095	12.766722548980637	20.009461029022024
chr21	36435845	36437106	chr21	36503934	36506447	"0,255,255"	5	chr21-chr21-1803	0.0	3.0	68715.0	6.774935821238062	7.115329127889359	13.504918507670308
chr21	38827967	38835556	chr21	38935586	38936766	"0,255,255"	7	chr21-chr21-1818	0.0	7.0	104414.5	6.117773517797979	12.27816271529894	12.221851980984436
chr21	40721265	40721356	chr21	40751817	40752204	"0,255,255"	11	chr21-chr21-182	0.0	inf	30700.0	300.0	300.0	35.50669191091034
chr21	28806389	28811403	chr21	28898073	28899524	"0,255,255"	5	chr21-chr21-1833	0.0	inf	89902.5	300.0	300.0	10.29064019510741
chr21	45195694	45195793	chr21	45209039	45209474	"0,255,255"	5	chr21-chr21-186	0.0	5.0	13513.0	6.528150911184025	10.581267783785725	18.865702848044673
chr21	26808933	26811188	chr21	26826997	26829618	"0,255,255"	5	chr21-chr21-1865	0.0	4.166666666666667	18247.0	5.729149226835469	6.726642006547529	14.662652129028343
chr21	34504478	34505530	chr21	34748779	34752904	"0,255,255"	6	chr21-chr21-1871	0.0	inf	245837.5	300.0	300.0	15.528589331038757
chr21	35318124	35318416	chr21	35348270	35348699	"0,255,255"	5	chr21-chr21-189	0.0	3.75	30214.5	5.874011995554985	7.592656579393306	13.198757707347252
chr21	44343608	44345913	chr21	44525285	44529269	"0,255,255"	5	chr21-chr21-1894	0.0	4.090909090909091	182516.5	6.122788253681154	6.911975695354942	12.672205632348815
chr21	22137675	22143838	chr21	22238103	22239560	"0,255,255"	5	chr21-chr21-1897	0.0	5.0	98075.0	10.897306867637251	10.581267783785725	13.145118547182715
chr21	33824659	33825440	chr21	33837047	33837235	"0,255,255"	6	chr21-chr21-192	0.0	6.0	12091.5	6.175273692753206	12.005769544437369	18.37619510623829
chr21	15805066	15811970	chr21	16024034	16028823	"0,255,255"	8	chr21-chr21-1937	0.0	5.76	217910.5	7.276078964175545	9.518374701960939	11.516280423924787
chr21	45320824	45324391	chr21	45468846	45471415	"0,255,255"	5	chr21-chr21-1941	0.0	3.125	147523.0	6.159531978238515	7.592656579393306	10.664854857347017
chr21	42718464	42718926	chr21	42742865	42743553	"0,255,255"	8	chr21-chr21-2	0.0	5.333333333333333	24514.0	5.010768238391906	12.018364241098487	16.735274621953334
chr21	44803088	44805152	chr21	44842813	44845866	"0,255,255"	7	chr21-chr21-2006	0.0	4.8999999999999995	40219.5	7.242076537722636	10.740404781713318	19.470610676345945
chr21	14824632	14829856	chr21	14913544	14914825	"0,255,255"	5	chr21-chr21-2011	0.0	5.0	86940.5	5.985037022364107	8.210124155894936	10.678213838658579
chr21	42492243	42493547	chr21	42530089	42532753	"0,255,255"	12	chr21-chr21-206	0.0	8.64	38526.0	5.7605989269123405	16.005209176945993	26.00947246830524
chr21	39451204	39455051	chr21	39474102	39477270	"0,255,255"	5	chr21-chr21-2069	0.0	3.3333333333333335	22558.5	5.071417654746941	5.867821893264257	14.750167725775006
chr21	42513444	42514113	chr21	42525735	42528148	"0,255,255"	15	chr21-chr21-208	0.0	13.928571428571429	13163.0	5.910392646619629	24.981565490433226	36.295936470618486
chr21	33679087	33679313	chr21	33696867	33699333	"0,255,255"	9	chr21-chr21-209	0.0	9.0	18900.0	5.472879544810601	17.28857179400052	23.798707361147233
chr21	22775645	22780683	chr21	22819765	22821224	"0,255,255"	6	chr21-chr21-2107	0.0	6.0	42330.5	7.432061147370417	8.89452432437012	16.36027885927919
chr21	38499603	38504782	chr21	38640118	38643521	"0,255,255"	5	chr21-chr21-2118	0.0	3.6363636363636362	139627.0	6.559844037037672	5.446477398000054	13.107684187175598
chr21	38592428	38596787	chr21	38793463	38803139	"0,255,255"	13	chr21-chr21-2151	0.0	8.425925925925926	203693.5	9.282963323644728	13.490643612338898	20.758560384535613
chr21	17568076	17571909	chr21	17592888	17596886	"0,255,255"	6	chr21-chr21-2177	0.0	4.0	24894.5	5.585587967104965	6.3694122685563475	16.503875992943524
chr21	44388494	44389997	chr21	44401370	44403190	"0,255,255"	13	chr21-chr21-218	0.0	7.428571428571429	13034.5	7.010198192068465	14.01910062434037	38.10818208738259
chr21	29366769	29377633	chr21	29641673	29642892	"0,255,255"	6	chr21-chr21-2181	0.0	6.0	270081.5	6.8578683246062635	10.210748135582751	10.860915259250454
chr21	39027004	39033575	chr21	39430129	39433581	"0,255,255"	6	chr21-chr21-2187	0.0	5.454545454545454	401565.5	5.926398428462842	6.884529187491894	17.072604441234027
chr21	34218032	34219187	chr21	34241993	34242811	"0,255,255"	9	chr21-chr21-219	0.0	6.545454545454546	23792.5	6.119702617742352	11.563862374520493	20.854520899777594
chr21	42492754	42492906	chr21	42521347	42521998	"0,255,255"	6	chr21-chr21-22	0.0	6.0	28842.5	7.1736353076699055	12.005769544437369	16.608201317601477
chr21	36832084	36835303	chr21	36868411	36872804	"0,255,255"	6	chr21-chr21-2217	0.0	4.2	36914.0	6.703452267942338	5.393330293094424	17.62054459960655
chr21	43469755	43470370	chr21	43890949	43891206	"0,255,255"	5	chr21-chr21-222	0.0	3.0	421015.0	6.33129184231267	8.602416026614288	16.89658221827523
chr21	28421908	28424048	chr21	28439494	28441291	"0,255,255"	5	chr21-chr21-2254	0.0	4.285714285714286	17414.5	5.664917287628169	6.399123650981622	17.024533130082588
chr21	45836074	45837250	chr21	45858427	45860405	"0,255,255"	11	chr21-chr21-227	0.0	5.5	22754.0	5.434753791970681	15.36939497380149	29.945056413476674
chr21	22693379	22698888	chr21	22736681	22739566	"0,255,255"	7	chr21-chr21-2282	0.0	6.481481481481481	41990.0	7.348833456261523	7.785291254425812	16.85839133625662
chr21	41239330	41244503	chr21	41258913	41260512	"0,255,255"	5	chr21-chr21-2307	0.0	2.5	17796.0	6.190466078878149	6.726642006547529	21.33500530067487
chr21	45558013	45562409	chr21	45685394	45690971	"0,255,255"	5	chr21-chr21-2312	0.0	3.5714285714285716	127971.5	5.131107898719708	6.399123650981622	11.364281284835853
chr21	18759577	18760718	chr21	18954834	18963462	"0,255,255"	6	chr21-chr21-2317	0.0	6.0	199000.5	7.813569049980514	10.682116759837475	14.626455395567156
chr21	35499624	35503226	chr21	35568671	35575971	"0,255,255"	8	chr21-chr21-2326	0.0	5.777777777777778	70896.0	5.212909896700547	10.632757518759387	14.373054003039872
chr21	46180789	46186049	chr21	46212077	46216681	"0,255,255"	7	chr21-chr21-2329	0.0	5.409090909090909	30960.0	5.182616548902168	8.388944316238879	18.271125451764615
chr21	36408280	36408591	chr21	36430254	36431486	"0,255,255"	5	chr21-chr21-234	0.0	5.0	22434.5	6.966076850942791	10.581267783785725	13.711560747432328
chr21	42733582	42734509	chr21	42795542	42800749	"0,255,255"	7	chr21-chr21-2347	0.0	7.0	64100.0	8.740650720687556	12.82863427579477	15.502787561829283
chr21	45859866	45860069	chr21	45889832	45890931	"0,255,255"	5	chr21-chr21-236	0.0	inf	30414.0	300.0	300.0	15.713826173206131
chr21	40105366	40108627	chr21	40506832	40510228	"0,255,255"	5	chr21-chr21-2364	0.0	3.5714285714285716	401533.5	6.223101178471223	7.879003696911239	14.685176463533127
chr21	45589823	45593719	chr21	45693464	45695558	"0,255,255"	5	chr21-chr21-2381	0.0	3.5714285714285716	102740.0	8.37613736792199	7.879003696911239	19.99259404270767
chr21	27366435	27368641	chr21	27417735	27422431	"0,255,255"	5	chr21-chr21-2388	0.0	4.285714285714286	52545.0	5.879274451825368	6.399123650981622	12.825557397411105
chr21	45614058	45616572	chr21	45659965	45664058	"0,255,255"	5	chr21-chr21-2404	0.0	3.3333333333333335	46696.5	5.5754259684007845	7.340505711276527	10.797612794431947
chr21	40586591	40589307	chr21	40646135	40649261	"0,255,255"	5	chr21-chr21-2410	0.0	3.75	59749.0	5.318979245049783	5.646239413781117	13.974136279130182
chr21	9476251	9481002	chr21	10885936	10891135	"0,255,255"	5	chr21-chr21-2423	0.0	3.4615384615384617	1409909.0	5.2336777777938694	6.55643971181428	17.393844031227374
chr21	30114893	30119462	chr21	30253128	30257357	"0,255,255"	6	chr21-chr21-2425	0.0	4.5	138065.0	5.075788121627513	7.692087175499016	10.11442975972012
chr21	44333642	44334985	chr21	44350852	44351507	"0,255,255"	11	chr21-chr21-243	0.0	5.133333333333334	16866.0	9.276645524207954	16.723838478478577	27.513341546034304
chr21	46866303	46867262	chr21	46877624	46880687	"0,255,255"	9	chr21-chr21-244	0.0	6.096774193548387	12373.0	5.199478092805411	10.258502830751091	22.478446556241916
chr21	21953885	21955112	chr21	21972211	21977032	"0,255,255"	5	chr21-chr21-2443	0.0	3.666666666666667	20123.0	6.235571875638772	6.252914008116574	15.704062735641903
chr21	43561671	43565850	chr21	43679209	43686530	"0,255,255"	7	chr21-chr21-2448	0.0	4.941176470588235	119109.0	6.929386113765078	7.110970406603439	19.435776612495946
chr21	44098537	44104953	chr21	44252250	44253702	"0,255,255"	5	chr21-chr21-2456	0.0	5.0	151231.0	6.035450822432887	9.704428450397955	11.557025965142156
chr21	33655417	33656755	chr21	33673652	33675943	"0,255,255"	21	chr21-chr21-246	0.0	7.153846153846153	18711.5	8.351922469393617	20.945371448731127	44.580710248264324
chr21	33493477	33494234	chr21	33655518	33656019	"0,255,255"	7	chr21-chr21-248	0.0	4.3076923076923075	161913.0	7.232096306505517	9.954183178089206	14.880220882042932
chr21	42686443	42686606	chr21	42717840	42718505	"0,255,255"	5	chr21-chr21-249	0.0	inf	31648.0	300.0	300.0	11.362571448107898
chr21	43172422	43173819	chr21	43185102	43187239	"0,255,255"	12	chr21-chr21-250	0.0	6.580645161290323	13050.0	8.65224735593212	14.908164588237138	35.52721633885781
chr21	47878385	47880708	chr21	47963981	47972448	"0,255,255"	9	chr21-chr21-2507	0.0	7.411764705882353	88668.0	6.649307136699826	12.552118060218882	19.30842617425623
chr21	22259226	22260769	chr21	22306099	22313347	"0,255,255"	5	chr21-chr21-2528	0.0	5.0	49725.5	7.939370100419732	7.592656579393306	14.897595555387447
chr21	14776445	14777012	chr21	14840329	14841257	"0,255,255"	6	chr21-chr21-254	0.0	4.285714285714286	64064.5	6.031189290497717	9.812785578732944	11.950107919117224
